CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,Price,HiNetISIN,LongShort
1881712595                    ,9577        ,2788498,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,115.413,(null),L
1881715797                    ,9577        ,-2500000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1880563537                    ,70GB        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L
1880563649                    ,70GB        ,-2500000,CRDEFSWP,USD,5/13/2019,2019-12-20 00:00:00,(null),SWAPS,-2500000,5.190288969,(null),S
1882393720                    ,70GB        ,-3625421.46,INTRTSWP,SGD,5/15/2019,2026-05-17 00:00:00,(null),SWAPS,-5000000,(null),(null),S
1882394239                    ,70GB        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882393959                    ,70GB        ,622169.13,INTRTSWP,BRL,5/15/2019,2020-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1887196653                    ,70GB        ,2000000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2000000,115.985,(null),L
1884002059                    ,3472        ,3875000,EQCLOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1884002059                    ,3472        ,3875000,EQCLOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1887196898                    ,3472        ,-2500000,FITRSWP,USD,5/20/2019,2020-03-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712595                    ,3472        ,2788498,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,115.413,(null),L
1881715952                    ,3472        ,-2788498,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.896,(null),S
1881715797                    ,3472        ,-2500000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
(null),9539        ,22647000,CURRFUT,USD,5/16/2019,2019-09-17 00:00:00,(null),FUTURESG,3,74.665,(null),L
(null),7AJF        ,3427125000,CURRFUT,USD,5/16/2019,2019-09-16 00:00:00,(null),FUTURESG,3,91.505,(null),L
(null),7AJF        ,15098000,CURRFUT,USD,5/16/2019,2019-09-17 00:00:00,(null),FUTURESG,2,74.665,(null),L
(null),9752        ,4569500000,CURRFUT,USD,5/16/2019,2019-09-16 00:00:00,(null),FUTURESG,4,91.505,(null),L
1884002112                    ,9539        ,210.89,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636763                       ,OPTIONS,250,(null),(null),L
1884002146                    ,9539        ,308.55,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636525                       ,OPTIONS,250,92.0511,(null),L
1884002129                    ,9539        ,-218.54,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636804                       ,OPTIONS,-250,(null),(null),S
1884002181                    ,9539        ,-309.31,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636503                       ,OPTIONS,-250,99.938,(null),S
1884002104                    ,7AJF        ,196.97,CURCLOPT,USD,5/16/2019,2020-05-20 00:00:00,9636774                       ,OPTIONS,250,(null),(null),L
1884002112                    ,7AJF        ,210.89,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636763                       ,OPTIONS,250,(null),(null),L
1884002146                    ,7AJF        ,308.55,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636525                       ,OPTIONS,250,92.0511,(null),L
1884002129                    ,7AJF        ,-218.54,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636804                       ,OPTIONS,-250,(null),(null),S
1884002181                    ,7AJF        ,-309.31,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636503                       ,OPTIONS,-250,99.938,(null),S
1884002104                    ,9810        ,196.97,CURCLOPT,USD,5/16/2019,2020-05-20 00:00:00,9636774                       ,OPTIONS,250,(null),(null),L
1884002112                    ,9577        ,210.89,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636763                       ,OPTIONS,250,(null),(null),L
1884002146                    ,9577        ,308.55,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636525                       ,OPTIONS,250,92.0511,(null),L
1884002181                    ,9577        ,-309.31,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636503                       ,OPTIONS,-250,99.938,(null),S
1884002104                    ,70GB        ,196.97,CURCLOPT,USD,5/16/2019,2020-05-20 00:00:00,9636774                       ,OPTIONS,250,(null),(null),L
1884002129                    ,70GB        ,-218.54,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636804                       ,OPTIONS,-250,(null),(null),S
1884002104                    ,9752        ,196.97,CURCLOPT,USD,5/16/2019,2020-05-20 00:00:00,9636774                       ,OPTIONS,250,(null),(null),L
1884002129                    ,9752        ,-218.54,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636804                       ,OPTIONS,-250,(null),(null),S
1884002146                    ,9878        ,308.55,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636525                       ,OPTIONS,250,92.0511,(null),L
1884002112                    ,9878        ,210.89,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636763                       ,OPTIONS,250,(null),(null),L
1884002181                    ,9878        ,-309.31,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636503                       ,OPTIONS,-250,99.938,(null),S
1881712599                    ,9878        ,2230798.4,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881715935                    ,9878        ,-2788498,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712469                    ,9878        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L
1884002068                    ,9878        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1885758149                    ,9878        ,-2500000,RESWPCDX,USD,5/17/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,90.125,(null),S
1887198523                    ,9878        ,35483748.63,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,5732,(null),(null),L
1887198523                    ,9878        ,35483748.63,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,5732,(null),(null),L
1884002068                    ,9878        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1884002068                    ,9878        ,1025000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,(null),(null),L
1887198592                    ,9878        ,93250496.35,EQCLOPT,EUR,5/22/2019,2019-06-21 00:00:00,(null),OPTIONS,7741,99.763022,(null),S
1887198592                    ,9878        ,93250496.35,EQCLOPT,EUR,5/22/2019,2019-06-21 00:00:00,(null),OPTIONS,7741,99.763022,(null),S
1888975199                    ,4568        ,237185.64,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,11112,21.17,(null),L
1888975332                    ,4568        ,121436.29,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2474,48.69,(null),L
1888974570                    ,4568        ,-48607.02,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-132300,(null),(null),S
1888974815                    ,4568        ,-5114.51,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-139,37.24,(null),S
1888975186                    ,4568        ,-148572.22,EQTRSWP,EUR,5/21/2019,2020-01-15 00:00:00,9624520                       ,SWAPS,-5096,100,(null),S
1888975206                    ,4568        ,-230867.6,EQTRSWP,DKK,5/21/2019,2020-01-15 00:00:00,9624542                       ,SWAPS,-20859,98.800333,(null),S
1888975161                    ,4568        ,-56375.64,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-10728,5.07,(null),S
1888975259                    ,4568        ,-200690.55,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-30066,6.74,(null),S
1888975266                    ,4568        ,-30154.95,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-42,706.04,(null),S
1888974558                    ,4568        ,286944.39,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,224614,99.9539,(null),L
1888974824                    ,4568        ,8801.62,EQTRSWP,GBP,5/21/2019,2020-01-15 00:00:00,9624724                       ,SWAPS,6002,(null),(null),L
1888974567                    ,4568        ,155637.72,EQTRSWP,HKD,5/21/2019,2020-01-15 00:00:00,9624843                       ,SWAPS,136000,(null),(null),L
1888974765                    ,4568        ,119505,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,62000,(null),(null),L
1888975195                    ,4568        ,165471.2,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,3680,46.51,(null),L
1888975158                    ,4568        ,317544.86,EQTRSWP,HKD,5/21/2019,2020-01-15 00:00:00,9624713                       ,SWAPS,401000,(null),(null),L
1888975209                    ,4568        ,87844.27,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1462,59.32,(null),L
1888975151                    ,4568        ,87230.82,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,15001,5.92,(null),L
1888975217                    ,4568        ,237826.05,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2094,111.3,(null),L
1888975175                    ,4568        ,234609.82,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,9253,27.1,(null),L
1888975155                    ,4568        ,77041.25,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2750,27.09,(null),L
1888975221                    ,4568        ,125634.14,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,26146,109.543524,(null),L
1888975301                    ,4568        ,278958.15,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,39994,7.17,(null),L
1888975322                    ,4568        ,66527.1,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,9311,7.08,(null),L
1888975304                    ,4568        ,141658.13,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2625,53.91,(null),L
1888975307                    ,4568        ,233011.51,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,84501,(null),(null),L
1888975269                    ,4568        ,152334,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1872,81.96,(null),L
1888974806                    ,4568        ,-377341.91,EQTRSWP,EUR,5/21/2019,2020-01-15 00:00:00,9624694                       ,SWAPS,-11490,100,(null),S
1888974818                    ,4568        ,-156115.71,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-32988,4.72,(null),S
1888974809                    ,4568        ,-267450.88,EQTRSWP,JPY,5/21/2019,2020-01-15 00:00:00,9624683                       ,SWAPS,-13900,(null),(null),S
1888975164                    ,4568        ,-89238.13,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1775,51.65,(null),S
1888975212                    ,4568        ,-40388.2,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-712,58.17,(null),S
1888975192                    ,4568        ,-145438.97,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-9326,(null),(null),S
1888975172                    ,4568        ,-326149.63,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1075,302.28,(null),S
1888975233                    ,4568        ,-218853.64,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-5621,38.83,(null),S
1888975272                    ,4568        ,-246353.98,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-298937,(null),(null),S
1888975263                    ,4568        ,-218222.5,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-4100,53.26,(null),S
1888975328                    ,4568        ,-180269.1,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-4716,38.08,(null),S
1888975275                    ,4568        ,-355302.09,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-5434,64.39,(null),S
1888975298                    ,4568        ,-311660.61,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-19478788,(null),(null),S
1888975279                    ,4568        ,-20355.83,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-147,140.58,(null),S
1888975316                    ,4568        ,-91570.39,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-4286,20.95,(null),S
1888975325                    ,4568        ,-156367.98,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-9036,17.09,(null),S
1888975319                    ,4568        ,197381.28,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1637,118.87,(null),L
1888975168                    ,4568        ,155095.33,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,7843,19.83,(null),L
1888975313                    ,4568        ,119309.47,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,781,151.2,(null),L
1888974712                    ,4568        ,157122.74,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1743,92.4,(null),L
1888975203                    ,4568        ,158028.98,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,3645,43.31,(null),L
1888975292                    ,4568        ,80378.03,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1365,60.19,(null),L
1888975310                    ,4568        ,-18050.18,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-663,26.92,(null),S
1888979095                    ,4568        ,44453.31,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,611,69.35,(null),L
1888979089                    ,4568        ,78940.79,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,3157,25.61,(null),L
1888979004                    ,4568        ,148381.84,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,5041,29.7,(null),L
1888979164                    ,4568        ,19421.6,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,387,49.7,(null),L
1888979197                    ,4568        ,200288.18,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,12135,16.38,(null),L
1888975289                    ,4568        ,-22573.29,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-526,42.9,(null),S
1888975139                    ,4568        ,-100714.91,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-55952728,99.7865,(null),S
1888975128                    ,4568        ,-18161.48,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2351,7.91,(null),S
1888979054                    ,4568        ,-193695.44,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1328,146.36,(null),S
1888978971                    ,4568        ,-18517.4,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-440,42.21,(null),S
1888979001                    ,4568        ,-211404.83,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2115,99.93,(null),S
1888975249                    ,4568        ,341714.45,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,43010,8.57,(null),L
1888979086                    ,4568        ,22607.68,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2752,7.95,(null),L
1888979099                    ,4568        ,128775.47,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,287,459.59,(null),L
1888978998                    ,4568        ,352099.78,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2631538,121.741,(null),L
1888978983                    ,4568        ,304348.09,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,8006,37.84,(null),L
1888978974                    ,4568        ,183353.5,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2332,78.48,(null),L
1888978980                    ,4568        ,210282.6,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1688,126.25,(null),L
1888979146                    ,4568        ,89408.02,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1388,66.46,(null),L
1888979155                    ,4568        ,204787.18,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,46569,4.17,(null),L
1888979184                    ,4568        ,290452.94,EQTRSWP,MXN,5/21/2019,2020-01-15 00:00:00,9625095                       ,SWAPS,290211,99.970678,(null),L
1888979237                    ,4568        ,160342.5,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1500,107.61,(null),L
1888979240                    ,4568        ,65532.51,EQTRSWP,JPY,5/21/2019,2020-01-15 00:00:00,9625062                       ,SWAPS,905000,(null),(null),L
1888979161                    ,4568        ,177050.48,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2385,75.43,(null),L
1888979167                    ,4568        ,298778.64,EQTRSWP,CHF,5/21/2019,2020-01-15 00:00:00,9625114                       ,SWAPS,3062,98.79112168,(null),L
1888979181                    ,4568        ,93005.13,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,30221,2.97,(null),L
1888979152                    ,4568        ,66104.78,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1535,43.05,(null),L
1888979158                    ,4568        ,36051.95,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,590,62.02,(null),L
1888979194                    ,4568        ,176934.05,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,13082,13.45,(null),L
1888975454                    ,4568        ,-145999.04,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-13767,10.49,(null),S
1888978986                    ,4568        ,-145647.1,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2932,51.06,(null),S
1888979013                    ,4568        ,-181438.9,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-5489,32.47,(null),S
1888979019                    ,4568        ,-394855.43,EQTRSWP,NOK,5/21/2019,2020-01-15 00:00:00,9625084                       ,SWAPS,-216254,(null),(null),S
1888978977                    ,4568        ,-115036.81,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1289,91.67,(null),S
1888978965                    ,4568        ,-65618.66,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2829,23.29,(null),S
1888979022                    ,4568        ,-72589.79,EQTRSWP,CAD,5/21/2019,2020-01-15 00:00:00,9625136                       ,SWAPS,-37266,(null),(null),S
1888978989                    ,4568        ,-322575.37,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1522300,(null),(null),S
1888979007                    ,4568        ,-50086.61,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-607,83.64,(null),S
1888979010                    ,4568        ,-14702.75,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1150,12.84,(null),S
1888979187                    ,4568        ,-315406.69,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-5230625,104.067,(null),S
1888979231                    ,4568        ,-176043.44,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-10551,16.71,(null),S
1888979191                    ,4568        ,-286512.1,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-24436,(null),(null),S
1888979149                    ,4568        ,-71786.76,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2424,29.65,(null),S
1888979225                    ,4568        ,-23561.65,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-590,39.74,(null),S
1888979234                    ,4568        ,-345144.69,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-212724,(null),(null),S
1888975466                    ,4568        ,190595.3,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,19012,10.23,(null),L
1888975148                    ,4568        ,245734.12,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,217946,(null),(null),L
1888975119                    ,4568        ,195970.06,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,94786,119.327,(null),L
1888975125                    ,4568        ,14581320,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,3738800000,112.332,(null),L
1888975255                    ,4568        ,79787.4,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,3080,26.64,(null),L
1888975116                    ,4568        ,152413.96,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,652457,0.2277,(null),L
1888975243                    ,4568        ,369345.15,EQTRSWP,CHF,5/21/2019,2020-01-15 00:00:00,9625567                       ,SWAPS,8186,(null),(null),L
1888975252                    ,4568        ,365038.71,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,526144,(null),(null),L
1888979076                    ,4568        ,238101.44,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,6357,36.61,(null),L
1888979057                    ,4568        ,100733,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,6501,15.15,(null),L
1888978995                    ,4568        ,345603.65,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,48370,7.61,(null),L
1888978992                    ,4568        ,174512.63,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,17495,9.33,(null),L
1888978968                    ,4568        ,123679.55,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,9031,14.16,(null),L
1888975421                    ,4568        ,-187460.35,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-36938,(null),(null),S
1888975143                    ,4568        ,-193781.25,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-13807,13.85,(null),S
1888975133                    ,4568        ,-59762.03,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-1359,44.35,(null),S
1888975122                    ,4568        ,-3149.04,EQTRSWP,JPY,5/21/2019,2020-01-15 00:00:00,9625578                       ,SWAPS,-300,(null),(null),S
1888975239                    ,4568        ,-157896.51,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-7838,19.78,(null),S
1888975295                    ,4568        ,-135268.89,EQTRSWP,EUR,5/21/2019,2020-01-15 00:00:00,9625545                       ,SWAPS,-502388,(null),(null),S
1888975283                    ,4568        ,-123592.7,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-9172,13.12,(null),S
1888975136                    ,4568        ,-3471.3,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-348,(null),(null),S
1888979063                    ,4568        ,-215546.42,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2991,72.11,(null),S
1888979092                    ,4568        ,-125776.99,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-2042,62.27,(null),S
1888979016                    ,4568        ,-212730.5,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-21220,9.81,(null),S
1880563550                    ,9878        ,2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2500000,99.98251,(null),L
1881715800                    ,9539        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394358                    ,9539        ,-2788498,INTRTSWP,EUR,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715952                    ,9539        ,-2788498,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.896,(null),S
1882394436                    ,9539        ,1718874.62,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882394299                    ,9539        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715793                    ,9539        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L
1881715806                    ,9539        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394318                    ,9539        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881712612                    ,9539        ,2230798.4,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1882394377                    ,7AJF        ,2788498,INTRTSWP,EUR,5/15/2019,2029-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881712599                    ,7AJF        ,2230798.4,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881712603                    ,7AJF        ,2230798.4,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L
1882394417                    ,7AJF        ,-1718874.62,INTRTSWP,AUD,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715800                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712607                    ,7AJF        ,-2788498,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881712469                    ,7AJF        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L
1881715952                    ,7AJF        ,-2788498,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.896,(null),S
1882394436                    ,7AJF        ,1718874.62,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
1882394299                    ,7AJF        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1881715793                    ,7AJF        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L
1881715806                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S
1882394318                    ,7AJF        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L
1881712612                    ,7AJF        ,2230798.4,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L
1881712482                    ,7AJF        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S
1881715952                    ,9577        ,-2788498,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.896,(null),S
1882394436                    ,9577        ,1718874.62,INTRTSWP,AUD,5/15/2019,2029-05-15 00:00:00,(null),SWAPS,2500000,(null),(null),L
