Trade ID,Trade Type,SubType,Status,Customer,Trade Date,Broker,Ccy,Amended Date,Start Date,Maturity Date,Description,Ccy Pair,Notional,Trade Entry Date,Buy / Sell,Put / Call,Strike,Equity Id,Portfolio,CE Type,Credit Entity,Purchase / Sale,Red Pair,Traded Spread,ClientRefID,Trade State,Fwd Price,Return Leg Price,Funding Leg Index,Funding Leg Rate,Funding Leg Spread,Leg2 Notional,Leg2 Ccy,FX Rate,Leg1 Index,Leg1 Rate,Leg1 Spread,Leg2 Index,Leg2 Rate,Leg2 Spread,Counterparty Trade Ref.ID,GTM Reference ID,Executing Broker,ID1,ID2,OMS ID,SEF ID,USI Issuer_USI Trade ID,Legal Entity,Accounting System ID,Version,IM Type,IM Amount,Equity Market Price,Stub Rate,Unit,Final Payment Date
410574,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:08,5/23/2019,5/22/2019,EX/BUY NVRO,,87844.27,5/21/2019,BUY,,0,NVRO,4568,,,,,,77056665,Terminated,0,60.085,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b4c332287e5f11e9824d0a4428260000,,,1888975209,,,,TROWUS33XXX,,3,,,62.86,0,0,5/24/2019
410575,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY KALA,,87230.82,5/21/2019,BUY,,0,KALA,4568,,,,,,77056666,Terminated,0,5.815,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a8cc02567e6411e9824d0a4428260000,,,1888975151,,,,TROWUS33XXX,,3,,,21,0,0,5/24/2019
410577,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/SELL LSXMK,,-180269.1,5/21/2019,SELL,,0,LSXMK,4568,,,,,,77056687,Terminated,0,38.225,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,ba3b592e7e5f11e9824d0a4428260000,,,1888975328,,,,TROWUS33XXX,,4,,,43.18,0,0,5/24/2019
410579,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/SELL MASI,,-20355.83,5/21/2019,SELL,,0,MASI,4568,,,,,,77056694,Terminated,0,138.475,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,996f119a7e6411e9824d0a4428260000,,,1888975279,,,,TROWUS33XXX,,4,,,85.02,0,0,5/24/2019
410582,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL SQBG,,-205989.78,5/21/2019,SELL,,0,SQBG,4568,,,,,,77056509,Terminated,0,1.0225,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a94ee5867e6411e9824d0a4428260000,,,1887197858,,,,TROWUS33XXX,,4,,,2.68,0,0,5/24/2019
410584,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY PRIM,,179839.25,5/21/2019,BUY,,0,PRIM,4568,,,,,,77056526,Terminated,0,20.275,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,9d47d3567e6411e9824d0a4428260000,,,1887197934,,,,TROWUS33XXX,,3,,,26.62,0,0,5/24/2019
410585,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY VRTU,,55857.41,5/21/2019,BUY,,0,VRTU,4568,,,,,,77056534,Terminated,0,43.435,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,ac540b807e6411e9824d0a4428260000,,,1887197951,,,,TROWUS33XXX,,3,,,53.14,0,0,5/24/2019
410586,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY SATS,,219183.2,5/21/2019,BUY,,0,SATS,4568,,,,,,77056573,Terminated,0,41.965,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,b6a677587e5f11e9824d0a4428260000,,,1887198170,,,,TROWUS33XXX,,3,,,54.66,0,0,5/24/2019
410589,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY WP,,9248.09,5/21/2019,BUY,,0,WP,4568,,,,,,77056589,Terminated,0,120.1051,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,9b1c51e27e6411e9824d0a4428260000,,,1888974523,,,,TROWUS33XXX,,3,,,115.6,0,0,5/24/2019
410590,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL PSTG,,-49378.2,5/21/2019,SELL,,0,PSTG,4568,,,,,,77056600,Terminated,0,19.975,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a806be607e6411e9824d0a4428260000,,,1888974487,,,,TROWUS33XXX,,4,,,23.38,0,0,5/24/2019
410591,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/SELL PJT,,-371832.51,5/21/2019,SELL,,0,PJT,4568,,,,,,77056613,Terminated,0,39.165,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,99250bea7e6411e9824d0a4428260000,,,1888974628,,,,TROWUS33XXX,,4,,,41,0,0,5/24/2019
410592,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY SIG,,186126.71,5/21/2019,BUY,,0,SIG,4568,,,,,,77056617,Terminated,0,20.485,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,9f092bfe7e6411e9824d0a4428260000,,,1888974592,,,,TROWUS33XXX,,3,,,60.45,0,0,5/24/2019
410593,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY ZYNE,,9971.01,5/21/2019,BUY,,0,ZYNE,4568,,,,,,77056623,Terminated,0,14.535,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a16f199e7e6411e9824d0a4428260000,,,1888974774,,,,TROWUS33XXX,,3,,,9.43,0,0,5/24/2019
410594,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY PAYC,,197363.88,5/21/2019,BUY,,0,PAYC,4568,,,,,,77056628,Terminated,0,207.315,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b9e3680e7e5f11e9824d0a4428260000,,,1888974780,,,,TROWUS33XXX,,3,,,79.15,0,0,5/24/2019
410595,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY QLYS,,184030.24,5/21/2019,BUY,,0,QLYS,4568,,,,,,77056649,Terminated,0,85.835,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b83c5ea27e5f11e9824d0a4428260000,,,1888974561,,,,TROWUS33XXX,,3,,,65.89,0,0,5/24/2019
410596,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/SELL SALT,,-156115.71,5/21/2019,SELL,,0,SALT,4568,,,,,,77056658,Terminated,0,4.7325,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,b7c4bec47e5f11e9824d0a4428260000,,,1888974818,,,,TROWUS33XXX,,4,,,4.08,0,0,5/24/2019
410597,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY OCX,,119505,5/21/2019,BUY,,0,OCX,4568,,,,,,77056659,Terminated,0,1.9275,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,ab4b86aa7e6411e9824d0a4428260000,,,1888974765,,,,TROWUS33XXX,,3,,,6.35,0,0,5/24/2019
410598,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/SELL PRO,,-89238.13,5/21/2019,SELL,,0,PRO,4568,,,,,,77056667,Terminated,0,50.275,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,b8b911b87e5f11e9824d0a4428260000,,,1888975164,,,,TROWUS33XXX,,4,,,25.1,0,0,5/24/2019
410599,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY VRTS,,237826.05,5/21/2019,BUY,,0,VRTS,4568,,,,,,77056672,Terminated,0,113.575,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a19aadc07e6411e9824d0a4428260000,,,1888975217,,,,TROWUS33XXX,,3,,,121.8,0,0,5/24/2019
410600,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL POR,,-218222.5,5/21/2019,SELL,,0,POR,4568,,,,,,77056685,Terminated,0,53.225,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,ad16dd367e6411e9824d0a4428260000,,,1888975263,,,,TROWUS33XXX,,4,,,51.54,0,0,5/24/2019
410601,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY ORBC,,66527.1,5/21/2019,BUY,,0,ORBC,4568,,,,,,77056688,Terminated,0,7.145,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b6b54fe47e5f11e9824d0a4428260000,,,1888975322,,,,TROWUS33XXX,,3,,,6.6,0,0,5/24/2019
410602,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,1/15/2020,EX/SELL SITE,,-170001,5/21/2019,SELL,,0,SITE,4568,,,,,,77056690,Part Terminated,0,65.385,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a375169e7e6411e9824d0a4428260000,,,1888975275,,,,TROWUS33XXX,,4,,,62.49,0,2834,1/17/2020
410604,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL SSTK,,-7722.99,5/21/2019,SELL,,0,SSTK,4568,,,,,,77056538,Terminated,0,39.005,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9ad820947e6411e9824d0a4428260000,,,1887197973,,,,TROWUS33XXX,,4,,,48.301,0,0,5/24/2019
410605,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/SELL TBBK,,-179387.35,5/21/2019,SELL,,0,TBBK,4568,,,,,,77056554,Terminated,0,9.725,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9a3d73f07e6411e9824d0a4428260000,,,1887198064,,,,TROWUS33XXX,,4,,,8.37,0,0,5/24/2019
410606,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:08,5/23/2019,5/22/2019,EX/BUY TFSL,,99698.3,5/21/2019,BUY,,0,TFSL,4568,,,,,,77056556,Terminated,0,17.225,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,b4a278a87e5f11e9824d0a4428260000,,,1887198080,,,,TROWUS33XXX,,3,,,15.985,0,0,5/24/2019
410607,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL TDS,,-124644.51,5/21/2019,SELL,,0,TDS,4568,,,,,,77056586,Terminated,0,31.365,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9d65ea447e6411e9824d0a4428260000,,,1888974526,,,,TROWUS33XXX,,4,,,28.54,0,0,5/24/2019
410608,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY TPB,,221669.12,5/21/2019,BUY,,0,TPB,4568,,,,,,77056619,Terminated,0,50.935,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a63781967e6411e9824d0a4428260000,,,1888974613,,,,TROWUS33XXX,,3,,,18.59,0,0,5/24/2019
410610,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL TREE,,-47171.91,5/21/2019,SELL,,0,TREE,4568,,,,,,77056646,Terminated,0,386.655,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9db589aa7e6411e9824d0a4428260000,,,1888974821,,,,TROWUS33XXX,,4,,,240.45,0,0,5/24/2019
410611,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY TRIP,,165471.2,5/21/2019,BUY,,0,TRIP,4568,,,,,,77056663,Terminated,0,44.965,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a841782a7e6411e9824d0a4428260000,,,1888975195,,,,TROWUS33XXX,,3,,,53.53,0,0,5/24/2019
410612,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL SUM,,-156367.98,5/21/2019,SELL,,0,SUM,4568,,,,,,77056701,Terminated,0,17.305,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9ebe68c67e6411e9824d0a4428260000,,,1888975325,,,,TROWUS33XXX,,4,,,15.75,0,0,5/24/2019
410613,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL ENR,,-215997.13,5/21/2019,SELL,,0,ENR,4568,,,,,,77056583,Terminated,0,45.235,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,ad9bfba67e6411e9824d0a4428260000,,,1888974484,,,,TROWUS33XXX,,4,,,46.99,0,0,5/24/2019
410614,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY FIT,,94662.2,5/21/2019,BUY,,0,FIT,4568,,,,,,77056611,Terminated,0,4.9275,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,9bc027a47e6411e9824d0a4428260000,,,1888974595,,,,TROWUS33XXX,,3,,,5.98,0,0,5/24/2019
410615,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/SELL ECHO,,-91570.39,5/21/2019,SELL,,0,ECHO,4568,,,,,,77056699,Terminated,0,21.365,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,b800d33c7e5f11e9824d0a4428260000,,,1888975316,,,,TROWUS33XXX,,4,,,19.55,0,0,5/24/2019
410616,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY FTNT,,152334,5/21/2019,BUY,,0,FTNT,4568,,,,,,77056700,Terminated,0,81.375,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a95d2a4c7e6411e9824d0a4428260000,,,1888975269,,,,TROWUS33XXX,,3,,,87.49,0,0,5/24/2019
410617,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL GBT,,-40388.2,5/21/2019,SELL,,0,GBT,4568,,,,,,77056670,Terminated,0,56.725,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,aa0f9cea7e6411e9824d0a4428260000,,,1888975212,,,,TROWUS33XXX,,4,,,32.4,0,0,5/24/2019
410619,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:08,5/23/2019,5/22/2019,EX/BUY HEES,,77041.25,5/21/2019,BUY,,0,HEES,4568,,,,,,77056679,Terminated,0,28.015,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b54871f47e5f11e9824d0a4428260000,,,1888975155,,,,TROWUS33XXX,,3,,,29.52,0,0,5/24/2019
410620,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY SBPH,,278958.15,5/21/2019,BUY,,0,SBPH,4568,,,,,,77056686,Terminated,0,6.975,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a150b1167e6411e9824d0a4428260000,,,1888975301,,,,TROWUS33XXX,,3,,,6.95,0,0,5/24/2019
410622,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY VBLT,,286944.39,5/21/2019,BUY,,0,VBLT,4568,,,,,,77056654,Terminated,0,1.2775,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,b712171a7e5f11e9824d0a4428260000,,,1888974558,,,,TROWUS33XXX,,3,,,1.225,0,0,5/24/2019
410623,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/SELL ONEXF,,-183527.5,5/21/2019,SELL,,0,ONEXF,4568,,,,,,77056626,Terminated,0,56.47,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a6b170147e6411e9824d0a4428260000,,,1888974706,,,,TROWUS33XXX,,4,,,56.6858,0,0,5/24/2019
410624,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL SING,,-80240.38,5/21/2019,SELL,,0,SING,4568,,,,,,77056610,Terminated,0,0.018,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a70ea4287e6411e9824d0a4428260000,,,1888974583,,,,TROWUS33XXX,,4,,,0.0125,0,0,5/24/2019
410625,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY SNAP,,137361.32,5/21/2019,BUY,,0,SNAP,4568,,,,,,77056604,Terminated,0,11.215,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a832ee407e6411e9824d0a4428260000,,,1888974632,,,,TROWUS33XXX,,3,,,5.97,0,0,5/24/2019
410626,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY XENE,,64783.53,5/21/2019,BUY,,0,XENE,4568,,,,,,77056599,Terminated,0,7.945,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,a9e1efac7e6411e9824d0a4428260000,,,1888974490,,,,TROWUS33XXX,,3,,,9.12,0,0,5/24/2019
410627,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:08,5/23/2019,5/22/2019,EX/SELL WKHS,,-124211,5/21/2019,SELL,,0,WKHS,4568,,,,,,77056592,Terminated,0,1.3925,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,b4fe9c467e5f11e9824d0a4428260000,,,1888974519,,,,TROWUS33XXX,,4,,,2.0401,0,0,5/24/2019
410628,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL PMNXF,,-297773.52,5/21/2019,SELL,,0,PMNXF,4568,,,,,,77056594,Terminated,0,0.2742,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9f3aa0587e6411e9824d0a4428260000,,,1888974541,,,,TROWUS33XXX,,4,,,0.314,0,0,5/24/2019
410629,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,SEK,5/24/2019 16:44,5/23/2019,5/22/2019,EX/BUY NICO,,2220515.3,5/21/2019,BUY,,0,NICO,4568,,,,,,77056585,Terminated,0,14.5145,STI1M,-13.8,3500,0,SEK,0,,0,0,,0,0,,9df2d6347e6411e9824d0a4428260000,,,1888974516,,,,TROWUS33XXX,,3,,,10.9,0,0,5/24/2019
410630,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL SNBP,,-178168.89,5/21/2019,SELL,,0,SNBP,4568,,,,,,77056549,Terminated,0,3.2425,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a8244d547e6411e9824d0a4428260000,,,1887198146,,,,TROWUS33XXX,,4,,,2.375,0,0,5/24/2019
410631,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/BUY PARNF,,333434.31,5/21/2019,BUY,,0,PARNF,4568,,,,,,77056545,Terminated,0,0.2287,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,9933d9867e6411e9824d0a4428260000,,,1887198077,,,,TROWUS33XXX,,3,,,0.25,0,0,5/24/2019
410632,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/SELL PCOM,,-117596.01,5/21/2019,SELL,,0,PCOM,4568,,,,,,77056541,Terminated,0,10.185,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a792dad67e6411e9824d0a4428260000,,,1887197913,,,,TROWUS33XXX,,4,,,11.54,0,0,5/24/2019
410633,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,SEK,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL IPCO,,-1118374.38,5/21/2019,SELL,,0,IPCO,4568,,,,,,77056543,Terminated,0,32.5175,STI1M,-13.8,-4000,0,SEK,0,,0,0,,0,0,,9fafd8e67e6411e9824d0a4428260000,,,1887198150,,,,TROWUS33XXX,,4,,,49.2,0,0,5/24/2019
410634,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL PPCB,,-202916.5,5/21/2019,SELL,,0,PPCB,4568,,,,,,77056523,Terminated,0,0.0122,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9e8474227e6411e9824d0a4428260000,,,1887197898,,,,TROWUS33XXX,,4,,,0.009,0,0,5/24/2019
410635,Exotic,ETRS,Verified,MSCSUS33XXX,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/SELL PXS,,-211945,5/21/2019,SELL,,0,PXS,4568,,,,,,77056503,Terminated,0,1.0925,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,a5fc63547e6411e9824d0a4428260000,,,1887197877,,,,TROWUS33XXX,,4,,,1.1,0,0,5/24/2019
410636,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY KKPNF,,233011.51,5/21/2019,BUY,,0,KKPNF,4568,,,,,,77056698,Terminated,0,2.7575,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,a6287aca7e6411e9824d0a4428260000,,,1888975307,,,,TROWUS33XXX,,3,,,3.02,0,0,5/24/2019
410637,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,USD,5/24/2019 16:47,5/23/2019,5/22/2019,EX/SELL IZNN,,-311660.61,5/21/2019,SELL,,0,IZNN,4568,,,,,,77056692,Terminated,0,0.016,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,ae5ce0827e6411e9824d0a4428260000,,,1888975298,,,,TROWUS33XXX,,4,,,0.0186,0,0,5/24/2019
410638,Exotic,ETRS,Verified,CHASGB2LDPC,5/21/2019,,HKD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/BUY 3301,,1221701.6,5/21/2019,BUY,,0,3301,4568,,,,,,77056656,Contract Create/New,0,8.9831,HIB1M,170.429,4000,0,HKD,0,,0,0,,0,0,,fd66b1dc7bf611e9824d0a4428260000,,generatedbyCSM,1888974567,,,,TROWUS33XXX,,2,,,10.12,0,136000,1/17/2020
410638,Exotic,ETRS,Verified,CHASGB2LDPC,5/24/2019,,HKD,5/24/2019 16:45,5/23/2019,5/22/2019,EX/BUY 3301,,1221701.6,5/21/2019,BUY,,0,3301,4568,,,,,,77056656,Terminated,0,8.9831,HIB1M,170.429,4000,0,HKD,0,,0,0,,0,0,,a31d518e7e6411e9824d0a4428260000,,,1888974567,,,,TROWUS33XXX,,3,,,10.12,0,0,5/24/2019
410639,Exotic,ETRS,Verified,CITIUS33XXX,5/21/2019,,HKD,5/24/2019 16:39,5/23/2019,1/15/2020,EX/SELL 1568,,-2528435,5/21/2019,SELL,,0,1568,4568,,,,,,77056643,Contract Create/New,0,3.8899,HIB1M,170.429,-4000,0,HKD,0,,0,0,,0,0,,fd3b16627bf611e9824d0a4428260000,,generatedbyCSM,1888974573,,,,TROWUS33XXX,,2,,,3.7,0,650000,1/17/2020
410639,Exotic,ETRS,Verified,CITIUS33XXX,5/21/2019,,HKD,5/24/2019 16:43,5/23/2019,1/15/2020,EX/SELL 1568,,-2528435,5/21/2019,SELL,,0,1568,4568,,,,,,77056643,Contract Create/New,0,3.8899,HIB1M,170.429,-4000,0,HKD,0,,0,0,,0,0,,fd3b16627bf611e9824d0a4428260000,,generatedbyCSM,1888974573,,,,TROWUS33XXX,,4,,,3.7,0,650000,1/17/2020
410639,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,HKD,5/24/2019 16:43,5/23/2019,5/22/2019,EX/SELL 1568,,-2528435,5/21/2019,SELL,,0,1568,4568,,,,,,77056643,Terminated,0,3.8899,HIB1M,170.429,-4000,0,HKD,0,,0,0,,0,0,,b58348a67e5f11e9824d0a4428260000,,,1888974573,,,,TROWUS33XXX,,5,,,3.7,0,0,5/24/2019
410640,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY IVOB,,126715.78,5/21/2019,BUY,,0,IVOB,4568,,,,,,77056641,Terminated,0,0.5038,LIB1M,242.963,4000,0,USD,0,,0,0,,0,0,,ae1141227e6411e9824d0a4428260000,,,1888974717,,,,TROWUS33XXX,,3,,,0.3379,0,0,5/24/2019
410641,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,USD,5/24/2019 16:44,5/23/2019,5/22/2019,EX/SELL LMFA,,-165653.63,5/21/2019,SELL,,0,LMFA,4568,,,,,,77056618,Terminated,0,1.5025,LIB1M,242.963,-4000,0,USD,0,,0,0,,0,0,,9f1d3ec87e6411e9824d0a4428260000,,,1888974616,,,,TROWUS33XXX,,4,,,1.3467,0,0,5/24/2019
410642,Exotic,ETRS,Verified,CITIUS33XXX,5/21/2019,,MXN,5/24/2019 16:18,5/23/2019,1/15/2020,EX/BUY CREAL*,,4390271.42,5/21/2019,BUY,,0,CREAL*,4568,,,,,,77056605,Contract Create/New,0,19.7095,TIIE,850.37,5000,0,MXN,0,,0,0,,0,0,,fcb1b1c47bf611e9824d0a4428260000,,generatedbyCSM,1888974646,,,,TROWUS33XXX,,2,,,20.52,0,222749,1/17/2020
410642,Exotic,ETRS,Verified,CITIUS33XXX,5/24/2019,,MXN,5/24/2019 16:46,5/23/2019,5/22/2019,EX/BUY CREAL*,,4390271.42,5/21/2019,BUY,,0,CREAL*,4568,,,,,,77056605,Terminated,0,19.7095,TIIE,850.37,5000,0,MXN,0,,0,0,,0,0,,aa2cf1647e6411e9824d0a4428260000,,,1888974646,,,,TROWUS33XXX,,3,,,20.52,0,0,5/24/2019
410643,Exotic,ETRS,Verified,UBSWUS33XXX,5/24/2019,,USD,5/24/2019 16:09,5/23/2019,5/22/2019,EX/BUY MDVX,,137355.46,5/21/2019,BUY,,0,MDVX,4568,,,,,,77056584,Terminated,0,0.5937,LIB1M,242.963,3500,0,USD,0,,0,0,,0,0,,b797360c7e5f11e9824d0a4428260000,,,1888974513,,,,TROWUS33XXX,,3,,,0.5,0,0,5/24/2019
