Trade Date,Maturity Date,Account Abbreviation,Notional,ID2,Product Type,Currency Code,Equity Underlying Identifier,ID3,Option Exercise Start Date,# of Shares/Options,Notional 2,InitialEqtyPrice,Executing Broker,Protection,Pay/Receive,LastEqtyResetPrice,2nd Leg Notional
5/21/2019,1/17/2020,4568,341714.45,1888975249,EQS,USD,BF257T5,1888975250,,,43010,7.945,,,Receive,7.945,341714.45
5/21/2019,1/17/2020,4568,365038.71,1888975252,EQS,USD,BGHHQS5,1888975253,,,526144,0.6938,,,Receive,0.6938,365038.71
5/21/2019,1/17/2020,4568,372835.46,1888975243,EQS,CHF,BYQCQ32,1888975244,,,8186,45.5455,,,Receive,45.5455,372835.46
5/21/2019,1/20/2020,4568,348252,1888975122,EQS,JPY,B02PY55,1888975123,,,300,1160.84,,,Pay,1160.84,348252
5/21/2019,1/17/2020,4568,306507.93,1888980162,EQS,USD,BD1KGN4,1888980163,,,13866,22.105,,,Pay,22.105,306507.93
5/21/2019,1/17/2020,4568,4832400,1888980181,EQS,USD,BYYTH54,1888980182,,,1208100000,0.004,,,Receive,0.004,4832400
5/21/2019,1/17/2020,4568,258672.18,1888979658,EQS,USD,BYXS6Q6,1888979659,,,288600,0.8963,,,Pay,0.8963,258672.18
5/21/2019,1/17/2020,4568,244286.91,1888979652,EQS,USD,BD8S051,1888979653,,,22218,10.995,,,Pay,10.995,244286.91
5/21/2019,1/17/2020,4568,190711.17,1888979581,EQS,USD,B247H10,1888979582,,,5382,35.435,,,Receive,35.435,190711.17
5/21/2019,1/17/2020,4568,66558.62,1888979904,EQS,USD,BYT5NP9,1888979905,,,68887,0.9662,,,Pay,0.9662,66558.62
5/21/2019,1/17/2020,4568,327483.21,1888979676,EQS,USD,BQRX1W2,1888979677,,,28074,11.665,,,Pay,11.665,327483.21
5/21/2019,1/17/2020,4568,281223.79,1888979572,EQS,USD,BZBY005,1888979573,,,20283,13.865,,,Pay,13.865,281223.79
5/21/2019,1/17/2020,4568,303642.19,1888979604,EQS,USD,BQ1KSF1,1888979605,,,191875,1.5825,,,Pay,1.5825,303642.19
5/21/2019,1/17/2020,4568,95513.04,1888979773,EQS,USD,B02G9J7,1888979774,,,14867,6.4245,,,Pay,6.4245,95513.04
5/21/2019,1/17/2020,4568,62757.92,1888979797,EQS,USD,B15CVJ3,1888979798,,,1184,53.005,,,Receive,53.005,62757.92
5/21/2019,1/17/2020,4568,140739.9,1888979779,EQS,USD,B01DRL7,1888979780,,,812,173.325,,,Pay,173.325,140739.9
5/21/2019,1/17/2020,4568,137454.88,1888979693,EQS,USD,BYXZGT0,1888979694,,,4601,29.875,,,Receive,29.875,137454.88
5/21/2019,1/17/2020,4568,295619.63,1888979711,EQS,USD,BD9PLW5,1888979712,,,7857,37.625,,,Pay,37.625,295619.63
5/21/2019,1/17/2020,4568,199698.69,1888979702,EQS,USD,BKWQKL6,1888979703,,,4457560,0.0448,,,Receive,0.0448,199698.69
5/21/2019,1/17/2020,4568,75482.46,1888979588,EQS,USD,BJMYWM8,1888979589,,,1305925,0.0578,,,Receive,0.0578,75482.46
5/21/2019,1/17/2020,4568,6142500,1888979532,EQS,USD,B63FT84,1888979533,,,1575000000,0.0039,,,Receive,0.0039,6142500
5/21/2019,1/17/2020,4568,166755.75,1888979610,EQS,USD,BYZR4X4,1888979611,,,19334,8.625,,,Receive,8.625,166755.75
5/21/2019,1/17/2020,4568,21368.76,1888979673,EQS,USD,BZ1GMK5,1888979674,,,151,141.515,,,Pay,141.515,21368.76
5/21/2019,1/17/2020,4568,315406.69,1888979187,EQS,USD,BW9PQ90,1888979188,,,5230625,0.0603,,,Pay,0.0603,315406.69
5/21/2019,1/17/2020,4568,286512.1,1888979191,EQS,USD,B02PS08,1888979192,,,24436,11.725,,,Pay,11.725,286512.1
5/21/2019,1/17/2020,4568,301602.1,1888979167,EQS,CHF,B92M6T7,1888979168,,,3062,98.4984,,,Receive,98.4984,301602.1
5/21/2019,1/17/2020,4568,93005.13,1888979181,EQS,USD,B97LZ58,1888979182,,,30221,3.0775,,,Receive,3.0775,93005.13
5/21/2019,1/17/2020,4568,345144.69,1888979234,EQS,USD,BYZLX40,1888979235,,,212724,1.6225,,,Pay,1.6225,345144.69
5/21/2019,1/17/2020,4568,36051.95,1888979158,EQS,USD,BJFSR88,1888979159,,,590,61.105,,,Receive,61.105,36051.95
5/21/2019,1/20/2020,4568,7247240,1888979240,EQS,JPY,6639680,1888979241,,,905000,8.008,,,Receive,8.008,7247240
5/21/2019,1/17/2020,4568,345603.65,1888978995,EQS,USD,BZ4SM86,1888978996,,,48370,7.145,,,Receive,7.145,345603.65
5/21/2019,1/17/2020,4568,352099.78,1888978998,EQS,USD,BFMNTV5,1888978999,,,2631538,0.1338,,,Receive,0.1338,352099.78
5/21/2019,1/17/2020,4568,304348.09,1888978983,EQS,USD,BD8QGF7,1888978984,,,8006,38.015,,,Receive,38.015,304348.09
5/21/2019,1/17/2020,4568,322575.37,1888978989,EQS,USD,BF6Q749,1888978990,,,1522300,0.2119,,,Pay,0.2119,322575.37
5/21/2019,1/17/2020,4568,50086.61,1888979007,EQS,USD,B1HMMS7,1888979008,,,607,82.515,,,Pay,82.515,50086.61
5/21/2019,1/17/2020,4568,293580.71,1888979048,EQS,USD,BDCPPG4,1888979049,,,66685,4.4025,,,Pay,4.4025,293580.71
5/21/2019,1/17/2020,4568,105730.74,1888978908,EQS,USD,BFBFTS9,1888978909,,,20168,5.2425,,,Pay,5.2425,105730.74
5/21/2019,1/17/2020,4568,317010.82,1888978928,EQS,USD,6141583,1888978929,,,984200,0.3221,,,Receive,0.3221,317010.82
5/21/2019,1/17/2020,4568,225644.38,1888978886,EQS,CAD,BD2C5N2,1888978887,,,31394,7.1875,,,Receive,7.1875,225644.38
5/21/2019,1/17/2020,4568,3822913.53,1888978937,EQS,SEK,BZ04921,1888978938,,,103291,37.0111,,,Receive,37.0111,3822913.53
5/21/2019,1/17/2020,4568,248093.07,1888978898,EQS,USD,BYLY8K4,1888978899,,,187594,1.3225,,,Pay,1.3225,248093.07
5/21/2019,1/17/2020,4568,251527.33,1888976107,EQS,AUD,6255677,1888976108,,,256582,0.9803,,,Receive,0.9803,251527.33
5/21/2019,1/17/2020,4568,2543.03,1888976114,EQS,GBP,B62G9D3,1888976115,,,1116,2.2787,,,Receive,2.2787,2543.03
5/21/2019,1/17/2020,4568,320155.39,1888975949,EQS,EUR,B01FXJ3,1888975950,,,8845,36.1962,,,Receive,36.1962,320155.39
5/21/2019,1/17/2020,4568,143311.55,1888975246,EQS,EUR,B29L881,1888975247,,,2207,64.935,,,Pay,64.935,143311.55
5/21/2019,1/17/2020,4568,747605.2,1888980171,EQS,HKD,BD08DZ0,1888980172,,,6484000,0.1153,,,Receive,0.1153,747605.2
5/21/2019,1/17/2020,4568,18629.92,1888980159,EQS,GBP,B635TG2,1888980160,,,98990,0.1882,,,Receive,0.1882,18629.92
5/21/2019,1/20/2020,4568,317436.72,1888979782,EQS,SGD,B882241,1888979783,,,728400,0.4358,,,Receive,0.4358,317436.72
5/21/2019,1/17/2020,4568,121279.44,1888979810,EQS,GBP,BYVGFL0,1888979811,,,56354,2.1521,,,Receive,2.1521,121279.44
5/21/2019,1/17/2020,4568,12475.18,1888979642,EQS,EUR,B3NQ9K8,1888979643,,,2246,5.5544,,,Pay,5.5544,12475.18
5/21/2019,1/20/2020,4568,50491.32,1888979578,EQS,SGD,B06JWF9,1888979579,,,127600,0.3957,,,Receive,0.3957,50491.32
5/21/2019,1/17/2020,4568,294904.8,1888979776,EQS,EUR,7540617,1888979777,,,984,299.7,,,Pay,299.7,294904.8
5/21/2019,1/17/2020,4568,1292653.86,1888979178,EQS,DKK,BVZHXJ2,1888979179,,,6077,212.7125,,,Receive,212.7125,1292653.86
5/21/2019,1/17/2020,4568,218999.78,1888979541,EQS,DKK,BYZGMM6,1888979542,,,2555,85.7142,,,Pay,85.7142,218999.78
5/21/2019,1/17/2020,4568,37365.42,1888979575,EQS,EUR,B1YGZL6,1888979576,,,1455,25.6807,,,Receive,25.6807,37365.42
5/21/2019,1/17/2020,4568,153979.89,1888979548,EQS,CHF,BF41XY8,1888979549,,,2554,60.2897,,,Pay,60.2897,153979.89
5/21/2019,1/17/2020,4568,214414.2,1888979555,EQS,CHF,B06KTL7,1888979556,,,476,450.45,,,Receive,450.45,214414.2
5/21/2019,1/17/2020,4568,1632800.56,1888979735,EQS,SEK,BZ30KS9,1888979736,,,29717,54.945,,,Pay,54.945,1632800.56
5/21/2019,1/20/2020,4568,293643.21,1888979818,EQS,SGD,B1VNRV4,1888979819,,,423300,0.6937,,,Pay,0.6937,293643.21
5/21/2019,1/17/2020,4568,495575.49,1888979824,EQS,AUD,6102267,1888979825,,,5431,91.2494,,,Receive,91.2494,495575.49
5/21/2019,1/17/2020,4568,320979.26,1888975493,EQS,USD,B8946X3,1888975494,,,80295,3.9975,,,Receive,3.9975,320979.26
5/21/2019,1/17/2020,4568,289816.5,1888975415,EQS,USD,BZB13V8,1888975416,,,17033,17.015,,,Receive,17.015,289816.5
5/21/2019,1/17/2020,4568,182367.65,1888975460,EQS,USD,BYQNYR5,1888975461,,,87153,2.0925,,,Pay,2.0925,182367.65
5/21/2019,1/17/2020,4568,221533.1,1888975457,EQS,USD,B1XGNW4,1888975458,,,2129,104.055,,,Pay,104.055,221533.1
5/21/2019,1/17/2020,4568,41319.71,1888975478,EQS,USD,BFZ1M28,1888975479,,,489570,0.0844,,,Pay,0.0844,41319.71
5/21/2019,1/17/2020,4568,46646.54,1888975411,EQS,EUR,4031459,1888975412,,,2484,18.7788,,,Receive,18.7788,46646.54
5/21/2019,1/17/2020,4568,37057.6,1888975418,EQS,USD,BDFN1P6,1888975419,,,1216,30.475,,,Pay,30.475,37057.6
5/21/2019,1/17/2020,4568,271287.05,1888975485,EQS,GBP,B01JLR9,1888975486,,,602191,0.4505,,,Receive,0.4505,271287.05
5/21/2019,1/17/2020,4568,123091.57,1888975909,EQS,USD,BDZDRC5,1888975910,,,3262,37.735,,,Receive,37.735,123091.57
5/21/2019,1/17/2020,4568,205335.38,1888975471,EQS,USD,B9C60K8,1888975472,,,10925,18.795,,,Pay,18.795,205335.38
5/21/2019,1/17/2020,4568,188256.87,1888975936,EQS,USD,BN458W9,1888975937,,,24182,7.785,,,Pay,7.785,188256.87
5/21/2019,1/17/2020,4568,301177.4,1888975490,EQS,USD,BF5DVW7,1888975491,,,240461,1.2525,,,Pay,1.2525,301177.4
5/21/2019,1/17/2020,4568,228841.39,1888975894,EQS,USD,BDFYV82,1888975895,,,50489,4.5325,,,Pay,4.5325,228841.39
5/21/2019,1/17/2020,4568,1541743.91,1888975482,EQS,SEK,BF1K7P7,1888975483,,,5848,263.6361,,,Pay,263.6361,1541743.91
5/21/2019,1/17/2020,4568,5623.8,1888975903,EQS,USD,BDG1ML2,1888975905,,,312,18.025,,,Receive,18.025,5623.8
5/21/2019,1/17/2020,4568,108313.2,1888975915,EQS,USD,BQ1FYB4,1888975916,,,480751,0.2253,,,Pay,0.2253,108313.2
5/21/2019,1/17/2020,4568,145999.04,1888975454,EQS,USD,BGL0P16,1888975455,,,13767,10.605,,,Pay,10.605,145999.04
5/21/2019,1/17/2020,4568,226040.42,1888978931,EQS,USD,BCZNFT1,1888978932,,,21951,10.2975,,,Receive,10.2975,226040.42
5/21/2019,1/17/2020,4568,15534.13,1888976016,EQS,USD,BGH3F75,1888976017,,,879,17.6725,,,Pay,17.6725,15534.13
5/21/2019,1/17/2020,4568,181407.92,1888978916,EQS,USD,B00CR04,1888978917,,,9386,19.3275,,,Receive,19.3275,181407.92
5/21/2019,1/17/2020,4568,365204.58,1888975848,EQS,USD,BF2W2T1,1888975849,,,1866145,0.1957,,,Receive,0.1957,365204.58
5/21/2019,1/17/2020,4568,36024.4,1888975842,EQS,USD,B3FCBD1,1888975843,,,28762,1.2525,,,Pay,1.2525,36024.4
5/21/2019,1/17/2020,4568,200927.14,1888978934,EQS,USD,BP3YM85,1888978935,,,6555,30.6525,,,Pay,30.6525,200927.14
5/21/2019,1/17/2020,4568,15537.07,1888975872,EQS,USD,B0338S9,1888975873,,,3063,5.0725,,,Pay,5.0725,15537.07
5/21/2019,1/17/2020,4568,61532.28,1888978895,EQS,USD,BYY97H6,1888978896,,,5413,11.3675,,,Receive,11.3675,61532.28
5/21/2019,1/17/2020,4568,482123.72,1888976001,EQS,AUD,B0CKS92,1888976002,,,277003,1.7405,,,Receive,1.7405,482123.72
5/21/2019,1/17/2020,4568,138271.96,1888978901,EQS,USD,B92CQF3,1888978902,,,10533,13.1275,,,Receive,13.1275,138271.96
5/21/2019,1/17/2020,4568,63836.37,1888975945,EQS,USD,B01ZP20,1888975946,,,1014,62.955,,,Pay,62.955,63836.37
5/21/2019,1/17/2020,4568,104869.46,1888975897,EQS,USD,BYQQ3Q6,1888975898,,,46974,2.2325,,,Pay,2.2325,104869.46
5/21/2019,1/17/2020,4568,22573.29,1888975289,EQS,USD,B198391,1888975290,,,526,42.915,,,Pay,42.915,22573.29
5/21/2019,1/17/2020,4568,100714.91,1888975139,EQS,USD,BYM32V9,1888975140,,,55952728,0.0018,,,Pay,0.0018,100714.91
5/21/2019,1/17/2020,4568,18161.47,1888975128,EQS,USD,B0G7SZ5,1888975129,,,2351,7.725,,,Pay,7.725,18161.47
5/21/2019,1/17/2020,4568,341714.45,1888975249,EQS,USD,BF257T5,1888975250,,,43010,7.945,,,Receive,7.945,341714.45
5/21/2019,1/17/2020,4568,353061.22,1888975785,EQS,USD,BF0YBR0,1888975786,,,11847692,0.0298,,,Receive,0.0298,353061.22
5/21/2019,1/17/2020,4568,35375.61,1888975776,EQS,USD,B1F76F9,1888975777,,,1842,19.205,,,Pay,19.205,35375.61
5/21/2019,1/17/2020,4568,34846.63,1888975788,EQS,AUD,6358963,1888975789,,,11439,3.0463,,,Pay,3.0463,34846.63
5/21/2019,1/17/2020,4568,419501.49,1888975825,EQS,AUD,6200097,1888975826,,,3492935,0.1201,,,Receive,0.1201,419501.49
5/21/2019,1/17/2020,4568,6142500,1888979532,EQS,USD,B63FT84,1888979533,,,1575000000,0.0039,,,Receive,0.0039,6142500
5/21/2019,1/17/2020,4568,22607.68,1888979086,EQS,USD,BNBPMX1,1888979087,,,2752,8.215,,,Receive,8.215,22607.68
5/21/2019,1/17/2020,4568,44453.31,1888979095,EQS,USD,B783TY6,1888979096,,,611,72.755,,,Receive,72.755,44453.31
5/21/2019,1/17/2020,4568,101505.09,1888976097,EQS,USD,BYSGPK2,1888976098,,,11711,8.6675,,,Receive,8.6675,101505.09
5/21/2019,1/17/2020,4568,27498.61,1888976100,EQS,USD,BS7T2S7,1888976101,,,903,30.4525,,,Pay,30.4525,27498.61
5/21/2019,1/17/2020,4568,128775.47,1888979099,EQS,USD,B11FJK3,1888979100,,,287,448.695,,,Receive,448.695,128775.47
5/21/2019,1/17/2020,4568,78940.79,1888979089,EQS,USD,B8FW545,1888979090,,,3157,25.005,,,Receive,25.005,78940.79
5/21/2019,1/17/2020,4568,193695.44,1888979054,EQS,USD,B0J7D57,1888979055,,,1328,145.855,,,Pay,145.855,193695.44
5/21/2019,1/17/2020,4568,145647.1,1888978986,EQS,USD,BKY7X18,1888978987,,,2932,49.675,,,Pay,49.675,145647.1
5/21/2019,1/17/2020,4568,352099.78,1888978998,EQS,USD,BFMNTV5,1888978999,,,2631538,0.1338,,,Receive,0.1338,352099.78
5/21/2019,1/17/2020,4568,304348.09,1888978983,EQS,USD,BD8QGF7,1888978984,,,8006,38.015,,,Receive,38.015,304348.09
5/21/2019,1/17/2020,4568,181438.89,1888979013,EQS,USD,B76LYJ2,1888979014,,,5489,33.055,,,Pay,33.055,181438.89
5/21/2019,1/17/2020,4568,115036.81,1888978977,EQS,USD,B5424Q0,1888978978,,,1289,89.245,,,Pay,89.245,115036.81
5/21/2019,1/17/2020,4568,65618.65,1888978965,EQS,USD,B2QH310,1888978966,,,2829,23.195,,,Pay,23.195,65618.65
5/21/2019,1/17/2020,4568,183353.5,1888978974,EQS,USD,BDTZZG7,1888978975,,,2332,78.625,,,Receive,78.625,183353.5
5/21/2019,1/17/2020,4568,148381.83,1888979004,EQS,USD,B0C8KV2,1888979005,,,5041,29.435,,,Receive,29.435,148381.83
5/21/2019,1/17/2020,4568,18517.4,1888978971,EQS,USD,B00V7H8,1888978972,,,440,42.085,,,Pay,42.085,18517.4
5/21/2019,1/17/2020,4568,251527.33,1888976107,EQS,AUD,6255677,1888976108,,,256582,0.9803,,,Receive,0.9803,251527.33
5/21/2019,1/17/2020,4568,88820.32,1888976070,EQS,USD,B23FN39,1888976071,,,510,174.1575,,,Receive,174.1575,88820.32
5/21/2019,1/17/2020,4568,2543.03,1888976114,EQS,GBP,B62G9D3,1888976115,,,1116,2.2787,,,Receive,2.2787,2543.03
5/21/2019,1/17/2020,4568,278018.43,1888976082,EQS,EUR,BDRJFQ1,1888976083,,,6149,45.2136,,,Receive,45.2136,278018.43
5/21/2019,1/17/2020,4568,465121.62,1888976085,EQS,USD,BDRJFQ1,1888976086,,,31216216,0.0149,,,Receive,0.0149,465121.62
5/21/2019,1/17/2020,4568,25131.68,1888976141,EQS,USD,B847RJ0,1888976142,,,1216,20.6675,,,Receive,20.6675,25131.68
5/21/2019,1/17/2020,4568,258763.45,1888976121,EQS,CHF,BYXS6C2,1888976122,,,7722,33.5099,,,Pay,33.5099,258763.45
5/21/2019,1/17/2020,4568,322575.37,1888978989,EQS,USD,BF6Q749,1888978990,,,1522300,0.2119,,,Pay,0.2119,322575.37
5/21/2019,1/17/2020,4568,50086.61,1888979007,EQS,USD,B1HMMS7,1888979008,,,607,82.515,,,Pay,82.515,50086.61
5/21/2019,1/17/2020,4568,210282.6,1888978980,EQS,USD,BZ09BD1,1888978981,,,1688,124.575,,,Receive,124.575,210282.6
5/21/2019,1/17/2020,4568,14702.75,1888979010,EQS,USD,B2Q8249,1888979011,,,1150,12.785,,,Pay,12.785,14702.75
5/21/2019,1/17/2020,4568,209822.3,1888976091,EQS,USD,B796245,1888976092,,,14498,14.4725,,,Pay,14.4725,209822.3
5/21/2019,1/17/2020,4568,315406.69,1888979187,EQS,USD,BW9PQ90,1888979188,,,5230625,0.0603,,,Pay,0.0603,315406.69
5/21/2019,1/17/2020,4568,176043.44,1888979231,EQS,USD,BJTD9L6,1888979232,,,10551,16.685,,,Pay,16.685,176043.44
5/21/2019,1/17/2020,4568,286512.1,1888979191,EQS,USD,B02PS08,1888979192,,,24436,11.725,,,Pay,11.725,286512.1
5/21/2019,1/17/2020,4568,89408.02,1888979146,EQS,USD,BYNZGK1,1888979147,,,1388,64.415,,,Receive,64.415,89408.02
5/21/2019,1/17/2020,4568,204787.18,1888979155,EQS,USD,B1TGYD6,1888979156,,,46569,4.3975,,,Receive,4.3975,204787.18
5/21/2019,1/17/2020,4568,71786.76,1888979149,EQS,USD,B0650P3,1888979150,,,2424,29.615,,,Pay,29.615,71786.76
5/21/2019,1/17/2020,4568,5522280.01,1888979184,EQS,MXN,B8RKX54,1888979185,,,290211,19.0285,,,Receive,19.0285,5522280.01
5/21/2019,1/17/2020,4568,19421.6,1888979164,EQS,USD,B6WG4R2,1888979165,,,387,50.185,,,Receive,50.185,19421.6
5/21/2019,1/17/2020,4568,200288.17,1888979197,EQS,USD,B7ZKH46,1888979198,,,12135,16.505,,,Receive,16.505,200288.17
5/21/2019,1/17/2020,4568,160342.5,1888979237,EQS,USD,B6T0518,1888979238,,,1500,106.895,,,Receive,106.895,160342.5
5/21/2019,1/20/2020,4568,7247240,1888979240,EQS,JPY,6639680,1888979241,,,905000,8.008,,,Receive,8.008,7247240
5/21/2019,1/17/2020,4568,177050.48,1888979161,EQS,USD,BWFRFC6,1888979162,,,2385,74.235,,,Receive,74.235,177050.48
5/21/2019,1/17/2020,4568,301602.1,1888979167,EQS,CHF,B92M6T7,1888979168,,,3062,98.4984,,,Receive,98.4984,301602.1
5/21/2019,1/17/2020,4568,93005.13,1888979181,EQS,USD,B97LZ58,1888979182,,,30221,3.0775,,,Receive,3.0775,93005.13
5/21/2019,1/17/2020,4568,23561.65,1888979225,EQS,USD,BJ1N1M9,1888979226,,,590,39.935,,,Pay,39.935,23561.65
5/21/2019,1/17/2020,4568,345144.69,1888979234,EQS,USD,BYZLX40,1888979235,,,212724,1.6225,,,Pay,1.6225,345144.69
5/21/2019,1/17/2020,4568,66104.77,1888979152,EQS,USD,B1T84Z4,1888979153,,,1535,43.065,,,Receive,43.065,66104.77
5/21/2019,1/17/2020,4568,36051.95,1888979158,EQS,USD,BJFSR88,1888979159,,,590,61.105,,,Receive,61.105,36051.95
5/21/2019,1/17/2020,4568,176934.05,1888979194,EQS,USD,BZ19HB0,1888979195,,,13082,13.525,,,Receive,13.525,176934.05
5/21/2019,1/17/2020,4568,100733,1888979057,EQS,USD,B11FJD6,1888979058,,,6501,15.495,,,Receive,15.495,100733
5/21/2019,1/17/2020,4568,212730.5,1888979016,EQS,USD,BNG83R6,1888979017,,,21220,10.025,,,Pay,10.025,212730.5
5/21/2019,1/17/2020,4568,345603.65,1888978995,EQS,USD,BZ4SM86,1888978996,,,48370,7.145,,,Receive,7.145,345603.65
5/21/2019,1/17/2020,4568,174512.63,1888978992,EQS,USD,BH2R795,1888978993,,,17495,9.975,,,Receive,9.975,174512.63
5/21/2019,1/17/2020,4568,123679.55,1888978968,EQS,USD,B292PW7,1888978969,,,9031,13.695,,,Receive,13.695,123679.55
1/2/2019,12/27/2019,6852,3899,,EQS,USD,BYSZB89,,,,100,38.99,,,Pay,38.99,3899
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
1/2/2019,12/27/2019,6852,3588,,EQS,USD,BYSZB89,,,,100,36.949,,,Pay,35.88,3588
