ACT_BANK_ACCT_NUM,ALC_EXEC_AMT,ALC_FEE_AMT,ALC_INT_AMT,BLK_HOL_CAL,BLK_ORDER_ID,BLK_OTH_EFF_DATE,BLK_SEC_ID,STATUS,BLK_TRADE_DATE,BLK_TRADE_TYPE,BLK_TRANS_SUB_TYPE,SEC_OTC_CLEAR_IND,SEC_CUSIP,SEC_CUST_DOC_CLAUSE,SEC_SWAP_LEG_IND,SEC_TRM_MASTER_DOC_TRANS_TYPE,SEC_TYP_CD,UND_SEC_TYP_CD,UND_SHORT_NM,SEC_ROLL_CONV,BLK_CREATE_DATE,ALC_ACCT_CD,ALC_EXEC_QTY,ALC_TRADE_ID,BLK_PAY_DATE,SEC_FACTOR,SEC_ISSUE_DATE,SEC_MATURE_DATE,UND_ISIN_NO,BLK_TDE_CRRNCY,BLK_EXCH_CD,ORIG_ORDER_ID,BLK_EXCH_DEALID,BLK_STUB,SEC_TRADE_IND,LEG1_ACCRUAL_TYP_CD,LEG1_CPN_BD_ADJ,LEG1_MAT_DATE_ADJ,LEG1_DAY_BASIS,LEG1_HOL_CAL,LEG1_PAY_FREQ,LEG1_RESET_BD_ADJ,LEG1_RESET_FREQ,LEG2_ACCRUAL_TYP_CD,LEG2_CPN_BD_ADJ,LEG2_MAT_DATE_ADJ,LEG2_DAY_BASIS,LEG2_HOL_CAL,LEG2_PAY_FREQ,LEG2_RESET_BD_ADJ,LEG2_RESET_FREQ,LEG1_SWAP_LEG_IND,LEG2_SWAP_LEG_IND,LEG1_EFFEC_DATE,LEG1_MATURE_DATE,LEG1_RESET_LAG_DAYS,LEG1_SEC_ID,LEG2_EFFEC_DATE,LEG2_MATURE_DATE,LEG2_RESET_LAG_DAYS,LEG2_SEC_ID,LEG1_COUPON_RATE,LEG1_FST_PAY_DATE,LEG1_FLT_INDX,LEG2_FLT_INDX,LEG2_IDX_PAY_FREQ,SEC_TRANS_TYP,BRK_CD,ALC_CLR_BRK_CD,ORIG_BRK_CD,ISS_RED_CD,SEC_CCP_IND,BLK_FX_RATE,SEC_SWAP_SUB_TYPE,SEC_IRS_HOL_CAL,LEG1_FIXING_OPT,LEG1_IDX_PAY_FREQ,LEG1_INF_INTERP,LEG1_INF_PUB,LEG2_FIXING_OPT,LEG2_INF_INTERP,LEG2_INF_PUB,LEG2_INF_SRC,LEG1_LST_PAY_DATE,LEG2_FST_PAY_DATE,LEG2_LST_PAY_DATE,LEG2_RTE_RND_PREC,LEG1_COMP_MTHD,LEG2_COMP_MTHD,LEG1_PAY_LAG,LEG2_PAY_LAG,SEC_EXPIRY_DATE,SEC_ASSET_CRRNCY_CD,SEC_LOC_CRRNCY_CD,SEC_STRIKE_PRICE,SEC_OPTION_STYLE,SEC_OPTION_TYPE,SEC_INF_FIXED_RATE,SEC_IMP_INF_CPI,SEC_VALUE_DATE,SEC_EXP_TIME,SEC_EXP_ZONE,BLK_IRR_RATE,ALC_VERSION_NO,SEC_SETTLE_METHOD,SEC_CNTRCT_SIZE,UND_EXCH_CD,BLK_TRANS_TYPE,ALC_COMM_AMT,BLK_VERSION_NO,UND_FIXED_RATE,UND_RED_CODE,UND_PAY_FREQ,ORD_PROT_TYPE,UND_MATURE_DATE,SEC_DEL_TYP,ORD_EXEC_PRICE,SEC_RATING_TIER,BLK_DEAL_SPREAD,LEG1_SECID,LEG2_SECID,OPT_HOL_CAL,UND_SEC_SEDOL,SEC_RST_MARGIN,UND_SEC_TICKER,TRS_ROLL_CONVTN,TRS_NOTIONAL_RST,TRS_PRICE_MTHD,ORD_DEAL_PRICE,BLK_EXCH_RATE,ORD_ASSET_PRICE,LEG1_ROLL_CONV,LEG2_ROLL_CONV,SEC_INF_CPI_INDEX,ALC_FEE_1_CD,ALC_FEE_1_AMT,ALC_FEE_2_CD,ALC_FEE_2_AMT,ALC_FEE_3_CD,ALC_FEE_3_AMT,ALC_FEE_4_CD,ALC_FEE_4_AMT,ALC_FEE_5_CD,ALC_FEE_5_AMT,ALC_FEE_6_CD,ALC_FEE_6_AMT,LEG1_NEXT_CPN_DATE,LEG2_NEXT_CPN_DATE,BLK_INIT_REF_INDEX,SEC_TRS_RETURN,SEC_TRS_ASSET_CLASS,LEG2_COUPON_RATE,LEG1_TRP_CUSIP,LEG2_TRP_CUSIP,BLK_BRK_RSN,BLK_DELIVERY_TYPE,BLK_TRADER,BLK_ORDER_TYPE,BLK_TRADING_VENUE,EXEC_TIME,BB_TICKER,BB_EXCH,ALC_INV_DEC_MAKER,FILL_LAST_CAPACITY,BLK_EMP_ID,BLK_PLACEMENT_ID,ALC_COMM_IND_R,ALC_COMM_RATE_R,ALC_COMM_AMT_R,ALC_COMM_IND_E,ALC_COMM_RATE_E,ALC_COMM_AMT_E,BB_MKT_SECT,FILL_DATE,ORD_REASON_CD,ORIG_REASON_CD,EQTRS_LAST_RESET_PRICE,ORD_INIT_ASSET_PRICE,BLK_NETTING_ID,TRS_NET_PRICE,TRS_ALC_NOTIONAL,TRS_ALC_UNITS,UDF_ST1,UDF_ST2,UDF_NUM1,UDF_NUM2,UDF_DT1,UDF_DT2,SEC_TICKER,SEC_EXCH_CNTRY,SEC_DESCRIPTION,ORD_TRADING_DESK,NORM_ALC_EXEC_AMT,NORM_ALC_INT_AMT,SS_SEC_SWAP_LEG_IND,SS_BLK_TRADE_TYPE,SS_BLK_TRANS_SUB_TYPE,LEG1_CURRENCY,LEG2_CURRENCY,SWPTNLEG1_ACCRUAL_TYP_CD,SWPTNLEG1_CPN_BD_ADJ,SWPTNLEG1_MAT_DATE_ADJ,SWPTNLEG1_DAY_BASIS,SWPTNLEG1_HOL_CAL,SWPTNLEG1_PAY_FREQ,SWPTNLEG1_RESET_BD_ADJ,SWPTNLEG1_RESET_FREQ,SWPTNLEG1_SWAP_LEG_IND,SWPTNLEG1_EFFEC_DATE,SWPTNLEG1_MATURE_DATE,SWPTNLEG1_RESET_LAG_DAYS,SWPTNLEG1_SEC_ID,SWPTNLEG1_COUPON_RATE,SWPTNLEG1_FST_PAY_DATE,SWPTNLEG1_FLT_INDX,SWPTNLEG1_IDX_PAY_FREQ,SWPTNLEG1_LAST_PAY_DATE,SWPTNLEG1_COMP_MTHD,SWPTNLEG1_PAY_LAG,SWPTNLEG1_ROLL_CONV,SWPTNLEG1_TRP_CUSIP,SWPTNLEG1_CURRENCY,SWPTNLEG2_ACCRUAL_TYP_CD,SWPTNLEG2_CPN_BD_ADJ,SWPTNLEG2_MAT_DATE_ADJ,SWPTNLEG2_DAY_BASIS,SWPTNLEG2_HOL_CAL,SWPTNLEG2_PAY_FREQ,SWPTNLEG2_RESET_BD_ADJ,SWPTNLEG2_RESET_FREQ,SWPTNLEG2_SWAP_LEG_IND,SWPTNLEG2_EFFEC_DATE,SWPTNLEG2_MATURE_DATE,SWPTNLEG2_RESET_LAG_DAYS,SWPTNLEG2_SEC_ID,SWPTNLEG2_COUPON_RATE,SWPTNLEG2_FST_PAY_DATE,SWPTNLEG2_FLT_INDX,SWPTNLEG2_IDX_PAY_FREQ,SWPTNLEG2_LAST_PAY_DATE,SWPTNLEG2_COMP_MTHD,SWPTNLEG2_PAY_LAG,SWPTNLEG2_ROLL_CONV,SWPTNLEG2_TRP_CUSIP,SWPTNLEG2_CURRENCY,LEG1_IRS_RATE,LEG2_IRS_RATE,ALC_NET_AMT,SEC_EARLIEST_EXP_TIME,SEC_LATEST_EXP_TIME,NORM_SEC_DOC_CLAUSE
MJEZ,0,0,0,"GBLO,USNY",1853476279,03/27/2019 0:00,1853476276,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,628973,77414855,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476277,01/25/2017 0:00,11/17/2059 0:00,,1853476278,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,18,,1,OTC,BUYL,,18,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.627797,SNRFOR,387.5,1853476277,1853476278,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889W9,5708889X7,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:46,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:46,,,,,,,,628973,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-33789.71,52.42,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,33737.29,,,XR
IB8V,0,0,0,"GBLO,USNY",1853476323,03/27/2019 0:00,1853476320,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9878,757576,77414857,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476321,01/25/2017 0:00,11/17/2059 0:00,,1853476322,3,02/27/2017 0:00,,,,CDI,CSFB,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,24,,1,OTC,BUYL,,24,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.479231,SNRFOR,390,1853476321,1853476322,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889U3,5708889V1,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:55,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:55,,,,,,,,757576,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-41824.02,63.13,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,41760.89,,,XR
AEJ03,0,0,0,"GBLO,USNY",1853476323,03/27/2019 0:00,1853476320,ACCT,03/26/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9539,3636364,77414859,03/29/2019 0:00,1,03/27/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1853476321,01/25/2017 0:00,11/17/2059 0:00,,1853476322,3,02/27/2017 0:00,,,,CDI,CSFB,,,,,,,,,,,,,,,,10/17/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,24,,1,OTC,BUYL,,24,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.479231,SNRFOR,390,1853476321,1853476322,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708889U3,5708889V1,B,WIRE,JCAMPBE,MKT,,03/26/2019 11:55,,,LNDD378,P,TRPF970,2,,,,,,,,03/26/2019 11:55,,,,,,,,3636364,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-200755.26,303.03,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,200452.23,,,XR
BAH13,0,0,0,"GBLO,USNY",1854557853,03/28/2019 0:00,1854557850,ACCT,03/27/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9577,865207,77414902,04/01/2019 0:00,1,03/28/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1854557851,01/25/2017 0:00,11/17/2059 0:00,,1854557852,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,09/28/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,15,,1,OTC,BUYL,,15,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.36570562,SNRFOR,392,1854557851,1854557852,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888A8,5708888B6,B,WIRE,JCAMPBE,MKT,,03/27/2019 10:59,,,LNDD378,P,TRPF970,2,,,,,,,,03/27/2019 10:59,,,,,,,,865207,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-48748.31,144.2,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,48604.11,,,XR
70JF,0,0,0,"GBLO,USNY",1854557853,03/28/2019 0:00,1854557850,ACCT,03/27/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,1151641,77414898,04/01/2019 0:00,1,03/28/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1854557851,01/25/2017 0:00,11/17/2059 0:00,,1854557852,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,09/28/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,15,,1,OTC,BUYL,,15,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.36570562,SNRFOR,392,1854557851,1854557852,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888A8,5708888B6,B,WIRE,JCAMPBE,MKT,,03/27/2019 10:59,,,LNDD378,P,TRPF970,2,,,,,,,,03/27/2019 10:59,,,,,,,,1151641,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-64886.84,191.94,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,64694.9,,,XR
70GB,0,0,0,"GBLO,USNY",1854557853,03/28/2019 0:00,1854557850,ACCT,03/27/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,2484108,77414899,04/01/2019 0:00,1,03/28/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1854557851,01/25/2017 0:00,11/17/2059 0:00,,1854557852,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,09/28/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,15,,1,OTC,BUYL,,15,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.36570562,SNRFOR,392,1854557851,1854557852,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888A8,5708888B6,B,WIRE,JCAMPBE,MKT,,03/27/2019 10:59,,,LNDD378,P,TRPF970,2,,,,,,,,03/27/2019 10:59,,,,,,,,2484108,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-139961.96,414.02,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,139547.94,,,XR
MJEZ,0,0,0,"GBLO,USNY",1854557853,03/28/2019 0:00,1854557850,ACCT,03/27/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,419315,77414901,04/01/2019 0:00,1,03/28/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1854557851,01/25/2017 0:00,11/17/2059 0:00,,1854557852,3,02/27/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,09/28/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,15,,1,OTC,BUYL,,15,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.36570562,SNRFOR,392,1854557851,1854557852,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888A8,5708888B6,B,WIRE,JCAMPBE,MKT,,03/27/2019 10:59,,,LNDD378,P,TRPF970,2,,,,,,,,03/27/2019 10:59,,,,,,,,419315,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-23625.44,69.89,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,23555.55,,,XR
EM359,0,0,0,"GBLO,USNY",1855069476,03/28/2019 0:00,1855069470,ACCT,03/27/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,03/27/2019 8:46,9810,7350000,77463398,03/28/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1855069472,03/20/2019 0:00,06/20/2024 0:00,,1855069471,5,06/20/2019 0:00,,,,CDI,MLCO,MSCO,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,61,,1,OTC,BUYL,,61,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,105.7,SNRFOR,369,1855069472,1855069471,,,0,CXPHY532,,TRUE,CDSI,105.7,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC18F7OV0,TC2HAQRE7,B,ICE,SMULLAN,MKT,BBRG SEF,03/27/2019 12:42,,,LNDD378,P,TRPEZ14,2,,,,,,,,03/27/2019 12:43,,,,,2I65BRRT9_20240620,,,16100000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,917700,17888.89,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935288.89,,,XR14
IB8V,0,0,0,"GBLO,USNY",1855069476,03/28/2019 0:00,1855069470,ACCT,03/27/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,03/27/2019 8:46,9878,16200000,77463393,03/28/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1855069472,03/20/2019 0:00,06/20/2024 0:00,,1855069471,5,06/20/2019 0:00,,,,CDI,MLCO,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,61,,1,OTC,BUYL,,61,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,105.7,SNRFOR,369,1855069472,1855069471,,,0,CXPHY532,,TRUE,CDSI,105.7,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC18F7OV0,TC2HAQRE7,B,ICE,SMULLAN,MKT,BBRG SEF,03/27/2019 12:42,,,LNDD378,P,TRPEZ14,2,,,,,,,,03/27/2019 12:43,,,,,2I65BRRT9_20240620,,,24500000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,1396500,27222.23,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423322.23,,,XR14
70GB,0,0,0,"GBLO,USNY",1855069476,03/28/2019 0:00,1855069470,ACCT,03/27/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,03/27/2019 8:46,70GB,168500000,77463392,03/28/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1855069472,03/20/2019 0:00,06/20/2024 0:00,,1855069471,5,06/20/2019 0:00,,,,CDI,MLCO,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,61,,1,OTC,BUYL,,61,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,105.7,SNRFOR,369,1855069472,1855069471,,,0,CXPHY532,,TRUE,CDSI,105.7,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC18F7OV0,TC2HAQRE7,B,ICE,SMULLAN,MKT,BBRG SEF,03/27/2019 12:42,,,LNDD378,P,TRPEZ14,2,,,,,,,,03/27/2019 12:43,,,,,2I65BRRT9_20240620,,,294600000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,16792200,327333.33,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17119133.33,,,XR14
70JF,0,0,0,"GBLO,USNY",1855069476,03/28/2019 0:00,1855069470,ACCT,03/27/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,03/27/2019 8:46,7AJF,84600000,77463391,03/28/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1855069472,03/20/2019 0:00,06/20/2024 0:00,,1855069471,5,06/20/2019 0:00,,,,CDI,MLCO,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,61,,1,OTC,BUYL,,61,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,105.7,SNRFOR,369,1855069472,1855069471,,,0,CXPHY532,,TRUE,CDSI,105.7,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC18F7OV0,TC2HAQRE7,B,ICE,SMULLAN,MKT,BBRG SEF,03/27/2019 12:42,,,LNDD378,P,TRPEZ14,2,,,,,,,,03/27/2019 12:43,,,,,2I65BRRT9_20240620,,,136600000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,7786200,151777.78,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7937577.78,,,XR14
AEJ03,0,0,0,"GBLO,USNY",1855069476,03/28/2019 0:00,1855069470,ACCT,03/27/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,03/27/2019 8:46,9539,79600000,77463399,03/28/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1855069472,03/20/2019 0:00,06/20/2024 0:00,,1855069471,5,06/20/2019 0:00,,,,CDI,MLCO,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,61,,1,OTC,BUYL,,61,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,105.7,SNRFOR,369,1855069472,1855069471,,,0,CXPHY532,,TRUE,CDSI,105.7,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC18F7OV0,TC2HAQRE7,B,ICE,SMULLAN,MKT,BBRG SEF,03/27/2019 12:42,,,LNDD378,P,TRPEZ14,2,,,,,,,,03/27/2019 12:43,,,,,2I65BRRT9_20240620,,,120500000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,6868500,133888.89,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7001988.89,,,XR14
