CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,TradePrice,HiNetISIN,LongShort,ExchgBuyRate,SecurityName,CRDOrderID,StrikePrice
1888975136,4568,-3471.3,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,-348,9.975,(null),S,1,TRS FDVA 2Y 01/17/2020,77118558,0
1888975295,4568,-135268.89,EQTRSWP,EUR,5/21/2019,1/15/2020 0:00,9625545,SWAPS,-502388,0.269251842,(null),S,0.89433,TRS DE/LUG 2Y 01/17/2020,77118560,0
1888975421,4568,-187460.35,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,-36938,5.075,(null),S,1,TRS CERC 2Y 01/17/2020,77118674,0
1888979019,4568,-394855.43,EQTRSWP,NOK,5/21/2019,1/15/2020 0:00,9625084,SWAPS,-216254,1.825887299,(null),S,8.7541,TRS NO/CRAYON 2Y 01/17/2020,77118697,0
1888979110,4568,236742.33,EQTRSWP,MXN,6/6/2019,6/10/2019 0:00,(null),SWAPS,5439,43.52681174,(null),L,19.7283,TRS MX/MO/ 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166587,0
1888979072,4568,32184.18,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,3204,10.045,(null),L,1,TRS GLRE 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166590,0
1888979076,4568,207524.27,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,6357,32.645,(null),L,1,TRS NTNX 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166591,0
1888979069,4568,268058.55,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,6782,39.525,(null),L,1,TRS PFGC 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166592,0
1888979080,4568,200448.59,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,5494,36.485,(null),L,1,TRS FWONK 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166599,0
1888979060,4568,167433.32,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,5271,31.765,(null),L,1,TRS GWB 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166603,0
1888974824,4568,4367.96,EQTRSWP,GBP,6/6/2019,6/10/2019 0:00,9624724,SWAPS,3001,1.455504704,(null),L,0.7866,TRS GB/TALK 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166607,0
1888975119,4568,194548.27,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,94786,2.0525,(null),L,1,TRS GSM 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166612,0
1888975168,4568,156742.36,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,7843,19.985,(null),L,1,TRS AYR 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166613,0
1888975252,4568,361092.63,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,526144,0.6863,(null),L,1,TRS NVCN 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166616,0
1888975116,4568,142888.08,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,652457,0.219,(null),L,1,TRS HK 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166617,0
1888975243,4568,376133.98,EQTRSWP,CHF,6/6/2019,6/11/2019 0:00,9625567,SWAPS,8186,45.94844579,(null),L,0.98925,TRS CH/GALE 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166620,0
1888975221,4568,125241.95,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,26146,4.7901,(null),L,1,TRS CNFR 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166621,0
1888975148,4568,242464.93,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,217946,1.1125,(null),L,1,TRS AYTU 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166622,0
1888975255,4568,79541,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,3080,25.825,(null),L,1,TRS FDC 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166623,0
1888975203,4568,151540.88,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,3645,41.575,(null),L,1,TRS HDS 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166624,0
1888979197,4568,104229.05,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,6873,15.165,(null),L,1,TRS AMBC 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166626,0
1888975466,4568,162077.3,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,19012,8.525,(null),L,1,TRS SGRY 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166648,0
1905085762,4568,24664.38,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,1273,19.375,(null),L,1,TRS ANGO 2Y 01/17/2020,77166550,0
1905085689,4568,24659.22,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,1284,19.205,(null),L,1,TRS BOX 2Y 01/17/2020,77166551,0
1905085766,4568,24759.25,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,4850,5.105,(null),L,1,TRS AEGOF 2Y 01/17/2020,77166553,0
1905085686,4568,24684.56,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,6175,3.9975,(null),L,1,TRS CDXC 2Y 01/17/2020,77166554,0
1905085640,4568,24686.02,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,2213,11.155,(null),L,1,TRS BSIG 2Y 01/17/2020,77166555,0
1905085661,4568,24647.56,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,1148,21.47,(null),L,1,TRS AMSYF 2Y 01/17/2020,77166556,0
1905085655,4568,24685.28,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,6114,4.0375,(null),L,1,TRS ALNA 2Y 01/17/2020,77166557,0
1905085652,4568,24642.99,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,173,142.445,(null),L,1,TRS ALGT 2Y 01/17/2020,77166558,0
1905085635,4568,25127.6,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,128333,0.1958,(null),L,1,TRS ALGDF 2Y 01/17/2020,77166560,0
1905085769,4568,24608.4,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,240,102.535,(null),L,1,TRS CDW 2Y 01/17/2020,77166561,0
1905085773,4568,24759.56,EQTRSWP,AUD,6/7/2019,1/15/2020 0:00,9625891,SWAPS,293944,0.084232231,(null),L,1.42582,TRS AU/BNO 2Y 01/17/2020,77166563,0
1905085758,4568,24739.34,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,3987,6.205,(null),L,1,TRS BKD 2Y 01/17/2020,77166564,0
1905085642,4568,24704.21,EQTRSWP,EUR,6/6/2019,1/15/2020 0:00,9625909,SWAPS,1166,21.18714249,(null),L,0.88633,TRS NL/ACOMO 2Y 01/17/2020,77166565,0
1905085665,4568,24768.44,EQTRSWP,AUD,6/7/2019,1/15/2020 0:00,9626010,SWAPS,35273,0.702192423,(null),L,1.42582,TRS AU/AMA 2Y 01/17/2020,77166568,0
1905085658,4568,24635.21,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,597,41.265,(null),L,1,TRS AGO 2Y 01/17/2020,77166569,0
1905085924,4568,24595.45,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,22,1117.975,(null),L,1,TRS GOOG 2Y 01/17/2020,77166570,0
1905085933,4568,23688.55,EQTRSWP,JPY,6/7/2019,1/15/2020 0:00,9626054,SWAPS,2200,10.76752418,(null),L,108.025,TRS JP/2410 2Y 01/20/2020,77166571,0
1905085951,4568,24662.84,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,927,26.605,(null),L,1,TRS CCS 2Y 01/17/2020,77166573,0
1905085960,4568,24758.88,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,4831,5.125,(null),L,1,TRS CERC 2Y 01/17/2020,77166574,0
1905085969,4568,24668.73,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,1206,20.455,(null),L,1,TRS BMCH 2Y 01/17/2020,77166575,0
1905085978,4568,25048.63,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,107551,0.2329,(null),L,1,TRS ATBPF 2Y 01/17/2020,77166576,0
1905086005,4568,24656.63,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,707,34.875,(null),L,1,TRS BECN 2Y 01/17/2020,77166579,0
1905086014,4568,24621.65,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,501,49.145,(null),L,1,TRS CIT 2Y 01/17/2020,77166580,0
1905085674,4568,-24679.59,EQTRSWP,SGD,6/7/2019,1/15/2020 0:00,9625910,SWAPS,-61200,0.403261349,(null),S,1.3614,TRS SG/CJE 2Y 01/20/2020,77166552,0
1905085637,4568,-22927.41,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-3977,5.765,(null),S,1,TRS HMHC 2Y 01/17/2020,77166559,0
1905085683,4568,-24433.17,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-54514,0.4482,(null),S,1,TRS CEQXF 2Y 01/17/2020,77166566,0
1905085707,4568,-24734.22,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-196,126.195,(null),S,1,TRS TEAM 2Y 01/17/2020,77166567,0
1905085942,4568,-24476.11,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-22001,1.1125,(null),S,1,TRS AYTU 2Y 01/17/2020,77166572,0
1905085987,4568,-24585.04,EQTRSWP,CAD,6/6/2019,1/15/2020 0:00,9626032,SWAPS,-4599,5.345735739,(null),S,1.33845,TRS CA/CHR 2Y 01/17/2020,77166577,0
1905085996,4568,-24683.6,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-327,75.485,(null),S,1,TRS BAYZF 2Y 01/17/2020,77166578,0
1905086023,4568,-24635.79,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-522,47.195,(null),S,1,TRS BERY 2Y 01/17/2020,77166581,0
1905086032,4568,-24647.67,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-65,379.1949,(null),S,1,TRS CHTR 2Y 01/17/2020,77166582,0
1905086041,4568,-24636.22,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-644,38.255,(null),S,1,TRS TWOU 2Y 01/17/2020,77166583,0
1905086050,4568,-24575.2,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-2720,9.035,(null),S,1,TRS CZR 2Y 01/17/2020,77166584,0
1905086059,4568,-24652.32,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-736,33.495,(null),S,1,TRS CFG 2Y 01/17/2020,77166585,0
1839195072,9539,-20479.5,EQTRSWP,USD,3/29/2019,1/15/2020 0:00,(null),SWAPS,-2500,8.1918,(null),S,1,TRS GB/ZINC 2Y 01/17/2020,76835463,0
1880234408,9539,-2285,EQTRSWP,USD,5/15/2019,1/15/2020 0:00,(null),SWAPS,-250,9.14,(null),S,1,TRS GB/CRUD 2Y 01/17/2020 ,1.90515E+11,0
1839195072,9810,-6553.44,EQTRSWP,USD,3/29/2019,1/15/2020 0:00,(null),SWAPS,-800,8.1918,(null),S,1,TRS GB/ZINC 2Y 01/17/2020,76835464,0
1880234408,9810,-1828,EQTRSWP,USD,5/15/2019,1/15/2020 0:00,(null),SWAPS,-200,9.14,(null),S,1,TRS GB/CRUD 2Y 01/17/2020 ,1.90515E+12,0
1880234408,70GB        ,-2285,EQTRSWP,USD,5/15/2019,1/15/2020 0:00,(null),SWAPS,-250,9.14,(null),S,1,TRS GB/CRUD 2Y 01/17/2020 ,1.90515E+11,0
1816498384,9752,3753.75,EQTRSWP,USD,3/8/2019,1/15/2020 0:00,(null),SWAPS,500,7.5075,(null),L,1,TRS GB/SUGA 2Y 01/17/2020,76761248,0
1816498481,9752,4004,EQTRSWP,USD,3/8/2019,1/15/2020 0:00,(null),SWAPS,500,8.008,(null),L,1,TRS GB/CRUD 2Y 01/17/2020,76761255,0
1816498445,9752,-13261.73,EQTRSWP,USD,3/8/2019,1/15/2020 0:00,(null),SWAPS,-750,17.6823,(null),S,1,TRS GB/SOYB 2Y 01/17/2020,76763045,0
1887197857,4568,397640,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,52321052,0.0076,(null),L,1,TRS ARLZQ 2Y 01/17/2020,77056529,0
1887197874,4568,316920.27,EQTRSWP,JPY,5/21/2019,1/15/2020 0:00,9625051,SWAPS,64600,4.905886608,(null),L,110.59,TRS JP/7247 2Y 01/20/2020,77118802,0
1887197916,4568,16490.07,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,383,43.055,(null),L,1,TRS PRGO 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166614,0
1887197865,4568,42309.75,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,1193,35.465,(null),L,1,TRS DGEAF 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166615,0
1887197901,4568,79141.13,EQTRSWP,NOK,6/6/2019,6/11/2019 0:00,9624917,SWAPS,57963,1.365373241,(null),L,8.70685,TRS NO/FLNG 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166625,0
1905085323,4568,24676.16,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,1767,13.965,(null),L,1,TRS CSTE 2Y 01/17/2020,77166518,0
1905085337,4568,24618.75,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,650,37.875,(null),L,1,TRS CHGG 2Y 01/17/2020,77166519,0
1905085311,4568,24672.06,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,1708,14.445,(null),L,1,TRS BLDR 2Y 01/17/2020,77166520,0
1905085317,4568,24717.42,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,3276,7.545,(null),L,1,TRS ACCO 2Y 01/17/2020,77166521,0
1905085347,4568,24517.13,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,171,143.375,(null),L,1,TRS AMP 2Y 01/17/2020,77166522,0
1905085314,4568,24655.97,EQTRSWP,JPY,6/7/2019,1/15/2020 0:00,9625965,SWAPS,332600,0.074130988,(null),L,108.025,TRS JP/9318 2Y 01/20/2020,77166523,0
1905085364,4568,25502.21,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,226888,0.1124,(null),L,1,TRS AFBG 2Y 01/17/2020,77166526,0
1905085308,4568,24659.25,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,1078,22.875,(null),L,1,TRS BCC 2Y 01/17/2020,77166528,0
1905085340,4568,24672.19,EQTRSWP,SGD,6/7/2019,1/15/2020 0:00,9626043,SWAPS,26400,0.934552666,(null),L,1.3614,TRS SG/CSSC 2Y 01/20/2020,77166530,0
1905085361,4568,24648.86,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,652,37.805,(null),L,1,TRS AAWW 2Y 01/17/2020,77166531,0
1905085305,4568,24513.25,EQTRSWP,MXN,6/6/2019,1/15/2020 0:00,9626009,SWAPS,20840,1.176259485,(null),L,19.7283,TRS MX/ALPEKA 2Y 01/17/2020,77166533,0
1905085701,4568,24629.57,EQTRSWP,GBP,6/6/2019,1/15/2020 0:00,9625932,SWAPS,8923,2.760233918,(null),L,0.78388,TRS GB/CAPC 2Y 01/17/2020,77166535,0
1905085677,4568,24640.71,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,851,28.955,(null),L,1,TRS BNFT 2Y 01/17/2020,77166536,0
1905085716,4568,24592.81,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,358,68.695,(null),L,1,TRS APTV 2Y 01/17/2020,77166538,0
1905085680,4568,24408.9,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,36,678.025,(null),L,1,TRS CMG 2Y 01/17/2020,77166540,0
1905085713,4568,24638.4,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,944,26.1,(null),L,1,TRS AMIGF 2Y 01/17/2020,77166541,0
1905085692,4568,24690.87,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,2186,11.295,(null),L,1,TRS AFI 2Y 01/17/2020,77166542,0
1905085732,4568,24705.42,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,2681,9.215,(null),L,1,TRS TBBK 2Y 01/17/2020,77166547,0
1905085320,4568,-24642.81,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-517,47.665,(null),S,1,TRS BEAT 2Y 01/17/2020,77166517,0
1905085328,4568,-24711.23,EQTRSWP,AUD,6/7/2019,1/15/2020 0:00,9625954,SWAPS,-6606,3.740724636,(null),S,1.42582,TRS AU/BGA 2Y 01/17/2020,77166524,0
1905085334,4568,-24639.49,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-281,87.685,(null),S,1,TRS CMPR 2Y 01/17/2020,77166525,0
1905085355,4568,-24668.43,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-498,49.535,(null),S,1,TRS AGR 2Y 01/17/2020,77166527,0
1905085343,4568,-24630.48,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-1008,24.435,(null),S,1,TRS APAM 2Y 01/17/2020,77166529,0
1905085358,4568,-24648.45,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-730,33.765,(null),S,1,TRS CPRI 2Y 01/17/2020,77166532,0
1905085719,4568,-24581.22,EQTRSWP,GBP,6/6/2019,1/15/2020 0:00,9625943,SWAPS,-19686,1.248665141,(null),S,0.78388,TRS GB/CEY 2Y 01/17/2020,77166534,0
1905085729,4568,-24618.33,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-1458,16.885,(null),S,1,TRS ACBI 2Y 01/17/2020,77166539,0
1905085704,4568,-24592.97,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-6486,3.7917,(null),S,1,TRS CWXZF 2Y 01/17/2020,77166544,0
1905085723,4568,-24549.5,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-3700,6.635,(null),S,1,TRS BPAQF 2Y 01/17/2020,77166545,0
1905085710,4568,-24708.47,EQTRSWP,AUD,6/7/2019,1/15/2020 0:00,9625976,SWAPS,-40084,0.61641722,(null),S,1.42582,TRS AU/BFG 2Y 01/17/2020,77166546,0
1905085698,4568,-24647.5,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-500,49.295,(null),S,1,TRS CDK 2Y 01/17/2020,77166548,0
1905085754,4568,-24620.58,EQTRSWP,USD,6/6/2019,1/15/2020 0:00,(null),SWAPS,-1252,19.665,(null),S,1,TRS BLMN 2Y 01/17/2020,77166549,0
1880234408,9878,-2742,EQTRSWP,USD,5/15/2019,1/15/2020 0:00,(null),SWAPS,-300,9.14,(null),S,1,TRS GB/CRUD 2Y 01/17/2020 ,1.90515E+12,0
1887198167,4568,3182000,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,795500000,0.004,(null),L,1,TRS NWGC 2Y 01/17/2020,77056550,0
1887198087,4568,1270133.33,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,288666666,0.0044,(null),L,1,TRS LOGL 2Y 01/17/2020,77056553,0
1887198163,4568,-394491.58,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,-10187,38.725,(null),S,1,TRS LSXMB 2Y 01/17/2020,77056542,0
1887198209,4568,-34164.75,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,-30,1138.825,(null),S,1,TRS GOOG 2Y 01/17/2020,77056562,0
1887197955,4568,-1863.88,EQTRSWP,USD,5/21/2019,1/15/2020 0:00,(null),SWAPS,-185,10.075,(null),S,1,TRS TGH 2Y 01/17/2020,77058452,0
1888974504,4568,15791.59,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,991,15.935,(null),L,1,TRS GHL 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166608,0
1887198046,4568,161170.14,EQTRSWP,CAD,6/6/2019,6/10/2019 0:00,9624898,SWAPS,11037,14.60271209,(null),L,1.32375,TRS CA/GDI 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166611,0
1887197991,4568,201846.33,EQTRSWP,USD,6/6/2019,6/10/2019 0:00,(null),SWAPS,2202,91.665,(null),L,1,TRS GBLBF 2Y 01/17/2020 / Non Cleared Swap Sell - S,77166619,0
1887196920,9878,2000000,FITRSWP,USD,5/20/2019,3/20/2020 0:00,(null),SWAPS,2000000,100,(null),L,1,FI TRS REC USD DEVON ENER 03/20/2020,77058399,0
1887196672,9878,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBXXLLTR 06/20/2020,77058444,0
1887196796,9539,-2791237.75,FITRSWP,EUR,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,111.6495099,(null),S,0.89566,FI TRS REC EUR IBOXXMCA 06/20/2020,77058388,0
1887196672,9539,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBXXLLTR 06/20/2020,77058442,0
1887196920,7AJF        ,2000000,FITRSWP,USD,5/20/2019,3/20/2020 0:00,(null),SWAPS,2000000,100,(null),L,1,FI TRS REC USD DEVON ENER 03/20/2020,77058397,0
1887196672,7AJF        ,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBXXLLTR 06/20/2020,77058443,0
1887196920,9810,2000000,FITRSWP,USD,5/20/2019,3/20/2020 0:00,(null),SWAPS,2000000,100,(null),L,1,FI TRS REC USD DEVON ENER 03/20/2020,77058398,0
1887196796,9577,-2791237.75,FITRSWP,EUR,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,111.6495099,(null),S,0.89566,FI TRS REC EUR IBOXXMCA 06/20/2020,77058387,0
1887196672,9577,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBXXLLTR 06/20/2020,77058441,0
1887196796,70GB        ,-2791237.75,FITRSWP,EUR,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,111.6495099,(null),S,0.89566,FI TRS REC EUR IBOXXMCA 06/20/2020,77058390,0
1887196920,3472,2000000,FITRSWP,USD,5/20/2019,3/20/2020 0:00,(null),SWAPS,2000000,100,(null),L,1,FI TRS REC USD DEVON ENER 03/20/2020,77058396,0
1887196796,9752,-2791237.75,FITRSWP,EUR,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,111.6495099,(null),S,0.89566,FI TRS REC EUR IBOXXMCA 06/20/2020,77058389,0
1887196755,3472,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS REC USD IBOXIG 06/20/2020,77058404,0
1887196755,9878,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS REC USD IBOXIG 06/20/2020,77058407,0
1887196755,9577,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS REC USD IBOXIG 06/20/2020,77058405,0
1887196755,70GB        ,-2500000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS REC USD IBOXIG 06/20/2020,77058406,0
1866316628,9810,-10000,FITRSWP,USD,4/29/2019,9/20/2019 0:00,(null),SWAPS,-10000,100,(null),S,1,FI TRS PAY USD IBOXIG 09/20/2019,76975460,0
1887196836,9810,1776262.5,FITRSWP,USD,6/7/2019,6/11/2019 0:00,(null),SWAPS,1875000,94.734,(null),S,1,FI TRS REC USD BEAZER HOM 12/20/2019 / Non Cleared Swap Sell - BCOV,77146609,0
1887196836,9810,592087.5,FITRSWP,USD,6/7/2019,6/11/2019 0:00,(null),SWAPS,625000,94.734,(null),S,1,FI TRS REC USD BEAZER HOM 12/20/2019 / Non Cleared Swap Sell - BCOV,77154662,0
1866316628,9752,-10000,FITRSWP,USD,4/29/2019,9/20/2019 0:00,(null),SWAPS,-10000,100,(null),S,1,FI TRS PAY USD IBOXIG 09/20/2019,76975473,0
1887197274,9878,-2500000,FITRSWP,USD,5/20/2019,6/20/2019 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBOXIG 06/20/2019,77056481,0
1887196836,7AJF        ,1776262.5,FITRSWP,USD,6/7/2019,6/11/2019 0:00,(null),SWAPS,1875000,94.734,(null),S,1,FI TRS REC USD BEAZER HOM 12/20/2019 / Non Cleared Swap Sell - BCOV,77146610,0
1887196836,7AJF        ,592087.5,FITRSWP,USD,6/7/2019,6/11/2019 0:00,(null),SWAPS,625000,94.734,(null),S,1,FI TRS REC USD BEAZER HOM 12/20/2019 / Non Cleared Swap Sell - BCOV,77154663,0
1887197274,9577,-2500000,FITRSWP,USD,5/20/2019,6/20/2019 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBOXIG 06/20/2019,77056479,0
1887196836,9577,1776262.5,FITRSWP,USD,6/7/2019,6/11/2019 0:00,(null),SWAPS,1875000,94.734,(null),S,1,FI TRS REC USD BEAZER HOM 12/20/2019 / Non Cleared Swap Sell - BCOV,77146611,0
1887196836,9577,592087.5,FITRSWP,USD,6/7/2019,6/11/2019 0:00,(null),SWAPS,625000,94.734,(null),S,1,FI TRS REC USD BEAZER HOM 12/20/2019 / Non Cleared Swap Sell - BCOV,77154664,0
1887197274,70GB        ,-2500000,FITRSWP,USD,5/20/2019,6/20/2019 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBOXIG 06/20/2019,77056480,0
1887197274,3472,-2500000,FITRSWP,USD,5/20/2019,6/20/2019 0:00,(null),SWAPS,-2500000,100,(null),S,1,FI TRS PAY USD IBOXIG 06/20/2019,77056478,0
1887196898,9539,-1250000,FITRSWP,USD,5/20/2019,3/20/2020 0:00,(null),SWAPS,-1250000,100,(null),S,1,FI TRS REC USD DEVON ENER 03/20/2020,77058435,0
1887196653,9539,2000000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,2000000,100,(null),L,1,FI TRS REC USD IBXXLLTR 06/20/2020,77058420,0
1887196776,9810,2791237.75,FITRSWP,EUR,5/20/2019,6/20/2020 0:00,(null),SWAPS,2500000,111.6495099,(null),L,0.88441,FI TRS REC EUR IBOXXMCA 06/20/2020,77058431,0
1887196653,9810,2000000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,2000000,100,(null),L,1,FI TRS REC USD IBXXLLTR 06/20/2020,77058424,0
1887196653,9752,2000000,FITRSWP,USD,5/20/2019,6/20/2020 0:00,(null),SWAPS,2000000,100,(null),L,1,FI TRS REC USD IBXXLLTR 06/20/2020,77058422,0
